"","DLDR_0107","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0127","DLDR_0135","DLDR_0153","DLDR_0133","DLDR_0121","DLDR_0062","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0159","DLDR_0164","DLDR_0168","DLDR_0129","DLDR_0158","DLDR_0136","DLDR_0122","DLDR_0079","DLDR_0174","DLDR_0137","DLDR_0116","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0115","DLDR_0076","DLDR_0097","DLDR_0155","DLDR_0100","DLDR_0161","DLDR_0074","DLDR_0170","DLDR_0080","DLDR_0040","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0177","DLDR_0152","DLDR_0181","DLDR_0169","DLDR_0130"
"5124",8.922758554,7.812205744,8.400052283,9.090946192,8.429014411,7.904946294,9.029500479,9.301843417,8.728629081,9.17818997,9.238886277,8.826844732,7.926817185,9.319685081,9.124468643,7.886540716,8.493695219,9.077742682,9.151648395,8.83348492,8.590021171,8.758585466,7.563465157,9.405179891,8.857920983,8.110469609,8.393971054,9.668590172,8.522550469,8.243070093,8.629367047,8.160661346,9.442444278,8.657892195,9.509653476,8.755531039,9.077929416,6.500114896,8.906222646,8.322975106,8.97172085,7.983200243,8.56685845,8.979251872,9.706432264,8.694473406,8.341226453,8.22604186,8.601686804,9.221312867,9.348808609,8.756752192,9.47089699,8.343326992,9.354626368,8.354277413,9.228550223,7.786960871,9.213532023,7.816294059,9.030860116,7.4056671,7.974511065,8.207418897,9.426778763,6.978689093,9.559982405,8.64421638,9.008915744,8.536957033,8.620573339,9.01661382,8.138010178,8.09716885,9.017923191,9.103488394,7.031118518,9.281996845,8.802388398
"5130",3.734102081,4.892740456,4.328810025,2.648704781,3.339342155,3.641164829,4.213099011,3.089516473,3.351610795,3.020706273,3.574126708,4.168456428,3.147736545,3.79485997,3.066276824,3.760322185,2.733633195,3.429300718,4.295309509,3.985213971,2.707378122,3.993421432,4.438191922,2.787940564,3.454068976,3.750768369,2.86736145,4.325402545,2.840535255,4.576540068,4.819241653,3.251817202,3.688465789,4.328357204,2.868262529,4.058218713,3.532686961,5.364276461,3.138958746,5.429095085,2.606233329,4.736871546,4.424582391,3.718037802,2.741377104,2.401241613,4.06167696,2.777886248,3.884634734,2.468901245,3.240706611,2.877929474,3.671346677,3.737377475,3.885984552,3.529427352,2.790818546,3.68844441,3.648980091,4.656409602,4.584303958,4.167931923,5.051879621,5.396304507,2.88481281,6.148772017,3.079882642,2.796029257,4.275817159,4.593859892,3.201259867,2.989671012,4.284168034,4.970703292,3.065096312,3.451588569,5.176621271,2.928280328,3.243007373
"5177",4.997399537,5.027781557,6.517652505,5.255134475,6.60245114,5.092603657,5.371074704,4.746244144,4.782539667,5.551932202,5.286183727,7.09335876,7.412171602,5.207914383,4.978024354,5.348603134,5.120128458,5.109211623,5.001002456,5.325442883,4.777520751,5.276914305,4.847033155,5.57945604,4.93654852,6.782601832,7.0799974,5.723266759,6.782331466,4.509230133,5.438476486,3.931354516,4.84487855,4.533582342,4.305126391,4.866126074,5.253280571,5.04263436,5.262720535,4.770197971,7.403504685,6.333778808,4.846699827,6.352264206,5.353915849,5.081582162,5.226530972,7.305782577,4.865740422,5.453231789,5.177404029,5.030699754,4.579464576,4.986001438,4.930269645,4.963382065,5.179089136,5.097794249,7.076695434,6.540736948,5.267984509,6.522567352,5.628294601,5.409420007,5.426486607,4.974418656,5.310400252,5.659666655,5.073828958,5.491948491,7.222210263,5.001258986,5.087077051,5.223117481,5.453366901,4.635579996,6.096723618,5.308633559,5.22658749
"5263",4.850792974,4.593020026,6.035229586,4.710343846,6.118813055,4.692065727,4.75327359,4.345306105,4.448709483,4.971584058,4.762704416,6.202288381,6.411447297,4.7161233,4.252945089,4.62592993,4.805389035,4.335013122,4.510459684,4.574554912,4.297511578,4.478162241,4.657046879,4.710065673,4.474533079,5.985454067,6.42254737,4.774185247,5.915823383,4.19267521,4.512375964,3.658030851,4.056115786,3.812470699,4.049869336,3.945639445,4.734076732,4.577651497,4.268021319,4.785943776,6.591567464,5.702160979,4.884717706,5.960038508,4.856854322,4.61545589,4.362186071,6.458996965,4.692755621,5.014747615,4.779604239,4.624074495,4.165517137,4.129064487,4.544587815,4.146877706,5.179089136,4.313596001,6.347441772,5.975708811,4.701980166,6.03065811,4.770466685,4.801426537,4.57474487,4.357747295,4.66036472,4.827638864,4.691563077,4.80672584,6.329665599,4.27196732,4.361936892,4.626159365,4.583906477,4.092301513,5.426413566,4.775389695,4.568493288
"5377",0.780694776,1.010617765,2.529224077,0.130856476,2.184552013,0.785175132,2.101815677,-0.033865942,0.217755048,-0.305337931,0.922668795,1.557462638,0.749608824,2.496518696,-0.415785769,0.415792661,0.29203487,1.515030592,1.849202003,1.600550121,0.64112704,1.391556871,1.705799057,-1.699325263,0.757745367,1.674724179,1.43159251,0.352461557,-0.111209576,1.406615067,2.360586303,0.832864653,-0.341281554,2.612675168,-1.752323881,1.581276083,1.635586868,2.430246115,-0.015618291,3.124609112,0.308053837,3.780072552,2.240392424,1.837481354,-0.055889,-1.017259742,1.521568695,1.045904061,1.485597713,-0.701023756,0.807747204,-0.354731283,0.652810726,0.593684015,0.96644658,0.842366664,0.577824822,-0.047357251,0.315996808,1.939934534,1.165173704,2.819730134,3.320988541,2.145079403,-2.357680817,3.759609406,0.541143158,-1.92278899,2.464204403,1.932631497,0.989063213,1.268135458,1.55458197,3.137950097,1.214672668,0.836540342,2.572440855,-1.453428996,0.932904714
"5385",8.212493356,7.765789458,7.630972716,8.185645767,7.669302597,7.856852005,7.726490454,8.126725842,8.196942038,8.043516659,7.838829934,7.601673056,7.771788529,8.268394759,8.093903189,7.769481198,8.12132906,7.814872623,7.833668467,8.011018298,7.826412361,7.896787004,7.646679454,7.999875345,8.087998326,7.646800934,7.741511579,8.060193768,7.608449438,7.94258824,7.968310563,7.462221273,8.298963382,7.748840464,8.440708587,7.991173584,8.10991004,7.842206411,8.335005236,8.107284494,7.728314859,7.744581638,8.052974129,7.762708009,7.986237464,8.248986228,7.908618879,7.715237157,8.013764509,8.079971594,7.949157699,8.200113343,8.256564952,8.12801319,7.994039661,7.995766692,7.855640547,7.863599732,7.739893841,7.511735787,8.20059767,7.55484243,7.795222785,8.149971558,8.236510469,7.936137142,7.744524233,7.908166291,7.976692868,7.901248924,7.677141103,8.391926672,7.796686679,8.087611212,7.852834289,8.019876263,7.634812715,8.115111818,7.902452757
"5416",3.353378947,3.307777955,3.433943573,2.417379235,4.166505558,4.135672379,3.421927919,2.753725725,2.092224166,2.536922606,2.612600856,3.166470612,1.436821383,1.93092152,2.725988192,2.519540586,3.409010991,3.627089099,4.324753287,2.989592412,2.525423819,3.266025989,3.290761558,2.032478626,1.675283207,4.672863837,3.465363246,2.061871429,2.382329897,4.19267521,3.757368393,2.752246193,2.371436494,2.815096168,2.495603632,4.111376649,2.839945367,4.741643542,2.462429005,4.412707809,2.807086159,3.801735047,3.719942684,4.262965641,1.029502491,1.259580464,3.086767941,2.608585115,3.449796992,2.151419055,2.902904437,2.995765964,2.302624371,1.827174145,3.232879562,2.939977461,2.733103048,4.045570351,2.287982431,4.842709021,3.698208412,4.543377243,4.062795398,3.850336138,1.953905333,5.062887444,2.151868755,1.752776059,3.418721633,3.29199202,2.560415282,2.088586038,3.876510065,4.351402474,2.278803005,1.512537919,4.112490934,2.026040376,3.335003157
"5467",3.102622871,3.68964859,4.89810793,3.483067138,4.773494365,3.360487462,3.89484123,3.008444863,3.314616588,4.155966102,4.080444714,5.00583059,5.327421671,3.23348429,3.404948183,3.591331269,3.546105877,3.58541992,3.379093121,3.640078485,2.691753113,3.54027738,3.302885117,4.051740528,2.823036827,4.71324725,4.88271684,3.966375432,4.52044616,3.415833597,3.555896623,3.297987384,3.184601714,3.315434705,2.72016389,3.34173538,3.340843603,3.258680755,3.392964186,2.995132587,4.979901755,4.322958079,3.210767255,4.9438972,3.846302259,3.553763568,3.341487079,5.093811442,3.405629408,3.660432703,3.456840042,3.269759582,3.326211191,2.715147528,3.452845246,3.863846392,3.832638721,3.101734247,4.833110954,4.836098723,3.280650921,4.302369144,3.941870616,3.504160497,3.408611448,3.366464513,3.866965169,3.881700598,3.148481457,3.544815467,4.885075755,2.989671012,3.270789004,3.483085583,3.637884098,3.004621644,3.822984317,3.500767315,3.635607483
"5522",1.768416446,2.142529441,3.386830978,1.276286915,2.9087078,2.408105483,0.811300535,1.877597383,2.539683143,2.366278952,2.413916861,2.989074361,3.12906062,1.93092152,1.083020088,1.638185082,1.769082031,1.902053715,2.243833291,-0.128802289,1.085690492,2.886321563,1.591842868,1.559409005,1.21231123,2.914015125,3.01655501,0.815433534,3.306198828,2.991577567,2.872596203,1.594704916,1.533187564,1.453275346,0.44930998,1.855036896,0.736515777,1.884102863,1.018329041,2.695051195,3.929358185,3.156399928,1.447625038,4.528426784,1.328025981,0.567702759,1.398711947,3.800177259,2.707990134,2.278798362,1.712888017,3.069295,0.187147153,0.139118152,0.910951467,3.018689437,2.247676221,2.399325875,3.013588163,3.979462898,3.620625471,4.915882558,3.112671305,1.321957166,3.290291481,1.635281271,0.823542889,0.884565932,1.350384503,1.865124678,4.337167931,2.81157869,1.494460978,2.145727448,1.662131645,1.844807958,2.787708842,0.272396041,3.483101796
"5524",3.206390757,3.45038235,4.537336723,3.7121712,4.178561575,3.777943562,3.740217437,3.224868326,3.457220983,3.623370775,3.998879362,4.412514302,4.438718418,3.626915333,3.294271952,3.630026559,3.693606301,3.687419633,2.995520391,3.245322017,3.195023343,3.305232071,3.710357339,3.648137924,3.142409217,4.222016261,4.608251222,3.539612973,4.281107847,3.82857198,3.510453652,2.752246193,3.147004927,3.859013285,3.441447862,3.84161638,3.721819266,3.760891427,3.663526648,3.208790199,4.527815043,4.085758359,3.269421472,4.291820504,3.428909339,3.626596448,3.855226083,4.718004216,3.714039179,3.675945702,3.30715826,3.360429941,3.460165648,3.444926581,3.519296896,3.599389911,3.776604687,3.594636195,4.394729244,4.366486021,3.469507739,4.079511562,3.844023292,3.730041904,3.58650832,4.002652337,3.851326046,3.799069712,3.672312598,3.918131927,4.388138002,3.661913838,3.54720244,3.840188314,3.863765506,3.494259185,3.76612198,3.941528309,3.551814546
"5536",7.067663609,6.685448602,6.547413795,6.595742525,6.456608207,6.585298484,6.591852921,7.004791808,6.675363931,6.452980477,6.353988991,6.095708639,6.502230431,6.370101365,6.752831851,6.541817803,6.44507331,6.819653954,6.815893765,6.640774598,7.080075186,6.623674926,6.280835594,6.237312676,6.558405636,6.586069832,6.382846545,6.776457566,6.6499917,6.604020805,6.425783328,6.321927236,6.96080728,6.188048266,7.071043359,6.204311298,6.562548863,6.531019935,7.094398866,6.802003627,6.227160383,6.526934929,6.991800406,6.407925458,6.45190564,6.817089752,6.685757327,6.206123245,6.610023166,6.684599014,6.700138229,6.887490112,6.83717311,6.732405517,6.903417795,5.958398658,6.482527859,6.6025363,6.372113412,6.635147951,6.859716266,6.738013212,6.399150564,6.808869521,6.943161983,6.297486771,6.600231793,6.530710298,7.086407731,6.782630757,6.319601415,7.140335501,6.731848947,6.587422243,6.67906371,7.360642937,6.239328013,6.830193656,6.556002343
"5556",-0.057554154,-1.736616165,1.451221565,-0.269681454,1.094097062,-0.688756057,-0.456179776,-0.725743647,-2.952169953,0.398269066,-0.898361064,1.201803685,0.699855789,-0.838465552,0.346054494,-0.287814336,-0.162530994,-0.115019798,-0.539068587,0.267126387,-0.799445551,0.04760247,0.759570314,-0.258752672,-1.189787213,1.517754832,1.304680397,-1.15655209,-0.899705471,0.513530271,0.245109086,0.216193293,-0.848241543,-0.243797521,-0.614820357,0.800589112,-0.566046993,-0.688148586,-1.238010713,-0.832686437,1.033193996,0.820957027,0.724142673,0.708897148,-0.459244695,0.037188042,0.550715041,1.344427552,-0.099364788,-2.285986257,-1.514180891,-2.676659378,-1.397815347,-1.445844349,0.59607813,-2.216527025,0.577824822,0.283848658,0.074988708,0.902459829,-0.709295414,1.170991723,1.18105828,-0.793520052,-0.641473783,0.4508567,0.617092012,0.929653821,-0.628241846,0.748206926,0.94784055,-2.701490893,-0.600696255,-0.00111394,0.418206062,-0.962546964,1.173891479,-0.295887719,0.675746874
"5580",0.452640578,1.288918928,1.496309454,-0.158650141,1.314062746,1.426721161,0.215197477,-1.618828443,0.954720642,0.715126172,1.172028264,1.533009594,0.224517779,-0.838465552,1.503595771,0.849689188,0.440133509,1.107372623,1.350748495,-0.676290085,-0.483418058,0.6448433,1.234908323,0.622602832,0.250785378,2.040595621,0.071190267,-0.102104306,-0.111209576,1.075409158,0.088989884,0.832864653,0.033113961,1.745231361,0.44930998,0.159043083,0.81246463,1.506867397,-0.015618291,1.799581778,-0.352459696,0.56131321,1.025798373,2.244106614,-0.369046886,-0.810808864,0.550715041,0.43585058,-0.099364788,-0.411517139,0.155670507,-2.676659378,0.43868592,-0.528306509,-0.854583279,1.152706785,-0.559678701,0.779806152,-0.325549222,2.520780926,0.875667087,1.517167364,2.654989468,1.708980289,-0.410148237,1.945621392,0.086577295,0.57971135,-0.192142731,0.821270388,-0.116289787,-0.03852588,0.463434082,0.361456139,0.562595971,-0.477120137,1.258780376,0.131533505,-0.158243174
"5600",0.255603731,2.055941756,1.356584691,0.814382811,1.160439557,3.036136705,1.296727362,0.703099652,0.217755048,1.306846039,1.936215327,1.349145402,0.975490231,1.534992844,0.346054494,0.849689188,0.5744346,-0.600446625,1.206358586,-0.289266961,1.251180522,2.145904543,1.379298232,0.919584569,-1.67521404,2.696863156,1.337470332,-0.213135619,1.313288252,1.406615067,2.21709471,0.832864653,-0.5726071,2.48659542,0.013210865,2.144543513,0.656345428,1.603082712,1.658153476,1.326512158,1.43481098,2.312432899,1.805672558,1.235645035,2.193889309,-0.469771946,0.95125297,0.711485022,1.170724376,-0.701023756,0.698812832,1.846902578,1.004283096,1.165590363,0.793114977,1.483912693,-0.074251874,1.020814252,1.180341708,1.889748777,1.074975895,2.254132958,1.918023874,2.145079403,0.261229015,1.746312583,1.059610247,1.565497491,2.36111091,0.989215025,0.567236548,0.357402796,1.91715205,2.348035623,1.124474859,1.213775809,2.815997886,1.035955845,2.059661856
"5611",0.255603731,0.314009909,0.331922636,-0.66561013,0.834453246,0.228781783,0.516853176,-0.519292769,0.954720642,-0.077068943,1.07739139,0.966425622,0.358818871,0.345959019,-0.415785769,0.849689188,0.211864521,0.136518969,-0.234214006,1.295695539,1.003697119,0.119752256,2.116263827,0.137176004,0.250785378,-0.067207668,0.792474239,0.097204502,1.944643659,1.330666213,1.529562475,2.375391887,-0.452312866,1.871679697,-0.614820357,0.724640258,1.676809531,1.571718541,0.115626242,1.635462398,-0.097202641,1.687690496,0.655429923,-0.418858399,-0.369046886,0.326694659,0.430420807,1.110755206,0.671153366,0.035941838,0.155670507,-1.454266956,-1.397815347,0.513513666,0.59607813,1.152706785,1.025283799,1.302227187,0.913237638,0.684279659,0.368707098,2.386380757,1.380367088,2.01383487,-0.307054744,2.035819201,1.059610247,0.57971135,-0.808814092,1.492647641,0.196868098,-1.964525299,1.149325492,0.650962756,-1.507793357,0.276239896,2.729410201,0.400720138,1.426719326
"5659",2.762237871,2.768911869,2.973787528,3.069455931,3.064084493,2.370137632,2.80574101,2.419306686,2.405382052,2.827473898,2.662353891,3.273669672,3.280593704,2.470287154,2.638081103,3.054577861,2.704633323,2.976478556,2.362153258,2.72130228,2.268839188,2.48329944,3.123117498,2.76944422,2.068947055,3.410201691,3.133199929,2.917795251,3.69071146,2.991577567,2.639186966,2.09066241,2.270153158,2.973903205,2.433542664,3.046568353,2.666613764,2.877705092,2.534578791,3.149166216,3.266991181,3.073344188,2.395910001,3.161644454,3.197583792,2.401241613,3.004890934,3.407091587,2.801857058,2.787262725,2.542087328,2.877929474,2.394742573,2.732958804,2.336558208,2.081153524,3.049130541,2.620498258,3.195501515,3.086378102,2.862246571,3.20123801,2.965329589,2.665911567,2.794966193,3.099949538,2.782900905,3.000043149,2.815676773,3.070135021,3.43550585,2.60836437,3.178276865,2.70460072,2.709437359,3.090564373,3.34866588,2.634033846,2.833894708
"5671",1.273091158,1.995187725,4.548083104,2.075147043,4.457845333,2.249843399,2.550483954,1.456459685,2.177113064,2.882791666,2.802078654,4.103514042,4.112518481,1.584745879,2.02643656,2.747809573,2.921785292,2.363027499,2.243833291,2.309770724,1.740662714,2.854957392,2.24750836,2.001114455,1.885500914,4.121935249,4.107289608,2.131692878,3.958275524,1.547477603,2.552163904,1.438585714,1.31322188,2.006429109,1.41760112,2.144543513,2.213562939,2.052608587,0.877466505,1.830278575,4.395516679,3.403087937,1.601658666,3.983601034,2.876577842,2.46220963,2.801676614,4.440588499,2.041991062,2.278798362,2.392709704,1.760745935,0.749026041,1.056655991,2.673154353,2.220878287,2.475945208,2.482262216,4.271385921,4.271693638,2.098059508,4.404692635,2.448538591,1.321957166,1.890246696,2.606134925,2.698012007,2.655478858,2.20315855,2.307968873,4.131637726,1.49490632,2.569228746,1.910349385,2.678073188,1.593269191,2.66865617,1.901413722,2.556599609
"5753",2.037603079,1.995187725,3.879083104,1.854646681,3.188531864,1.974208956,2.22356095,1.246241977,2.333232266,2.636841415,2.250030776,3.352642846,3.812409611,2.360314312,1.536385706,2.050508197,2.071266191,2.092575621,2.384695827,1.890056738,1.498733941,1.727984536,2.143485295,1.969053246,1.557446716,3.336906182,3.77761628,2.626823969,2.898250753,1.6758017,2.394335094,1.735567452,1.618076461,2.648446299,1.13520139,2.480971178,1.755881102,0.791844355,1.4249543,1.191160305,3.560622733,3.169789305,2.555265761,3.050255773,2.133453455,1.472125099,1.929226664,3.500806022,1.921696828,2.237575699,1.684598973,2.113417553,1.467255073,1.45031984,1.896737608,2.348257594,1.64195516,2.311329394,3.047402876,3.581322468,1.612632681,2.850591098,2.76602078,1.080949066,1.404819869,3.141172201,2.073156779,2.164673851,2.226809818,2.256207445,3.278107946,1.385971949,1.822515175,2.452058688,2.799635168,1.612765367,3.269048712,1.716496006,1.658044873
"5757",4.488638776,4.159932487,3.844629048,4.16594714,4.162464393,3.820799041,3.900068392,3.308526255,3.734330574,3.504958267,4.151850382,4.2828647,3.577772208,3.662104761,3.265223419,4.575840983,4.234866346,4.035694599,3.954669154,3.778088306,3.902126136,3.974088545,4.838729851,3.554015746,3.241262604,4.170208359,3.908860813,3.881100451,4.808281056,4.664244668,4.915356774,3.793118474,3.889672881,4.944229287,3.646847213,4.266730952,4.331193433,4.920349429,3.756971212,5.39356518,3.397247567,4.660679543,4.177461168,3.759944754,3.566698573,4.137168923,3.771044996,4.092808526,3.947598691,3.56367947,3.924232946,3.552159313,3.47430983,3.995255447,4.055509749,4.422512149,3.963883255,4.826582923,3.885462972,4.522840448,4.534407513,4.837170582,4.805549145,5.816274302,3.152376874,5.965839671,3.835515531,4.240441359,3.488866457,4.611990948,3.556992517,2.932715127,4.114797809,4.149600457,3.289219621,4.039255279,5.800153608,3.268196052,4.70405727
"5761",7.539877698,7.074873215,6.542048117,7.154232814,6.668056054,6.946256614,7.013235931,7.23603994,7.175824368,7.200870459,6.852513376,6.665108313,6.925295801,7.321864293,7.141802796,7.197842494,7.113593411,7.139671417,7.190052279,7.212453164,7.284440761,7.149409832,6.689153495,7.109409128,7.221421101,6.845062264,6.864903408,7.392417977,6.806398052,6.76957043,6.963576099,6.524835697,7.441292038,6.439303429,7.442925277,6.922985743,7.119986567,6.912937974,7.166184721,7.332890575,6.879767791,7.04796414,7.372353919,7.008338028,7.144740515,7.250607335,7.216903531,6.737707734,7.172372856,7.036693046,7.449240686,7.344320561,7.359455593,7.257290197,7.047088155,6.663056225,6.837782025,7.295075913,7.014656958,6.663427753,7.026918581,6.716185277,6.849286688,6.932130229,7.325564474,6.402936069,7.243456263,6.973711609,7.137214898,7.032888338,6.952732705,7.426503428,6.944794805,7.121775667,7.166752037,7.491464379,6.896854213,7.19624173,7.095039102
"5800",5.691655036,5.016361748,4.232164856,5.073726369,4.719505089,5.518529472,3.780454568,5.853427216,5.347038065,4.390337793,4.951304663,4.238184121,4.666247396,4.260523543,5.256639573,4.839111335,4.981938427,6.34986625,4.436863653,5.549566192,4.990454002,4.596671301,5.044070002,4.556714896,5.508669419,4.486322325,5.585397846,5.039340596,4.891161328,5.078314889,4.579926692,5.501595511,5.260282914,5.669635921,5.819049555,4.49532647,5.683145488,4.669403419,5.788051584,4.491644148,4.747269875,5.093682856,4.838974534,4.013606172,4.875425069,5.333509481,5.753916197,4.456270121,5.096260724,6.317640088,5.982763647,5.912055258,5.436881424,4.829245495,6.070624971,3.564832689,4.649774664,4.876497351,4.74998341,5.042549601,4.656054961,4.817779228,4.252719265,5.039369962,5.522339944,4.538319541,5.34151841,4.657155436,4.908176803,4.159140027,4.399648928,4.959099313,5.066576599,4.948643305,5.080171632,5.319151286,3.751549179,5.728009994,5.446189191
