"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"7185",6.429287169,6.975868847,5.731810432,6.944371191,6.535312834,6.820748589,6.678705918,6.789676524,6.05403567,6.641852307,6.877026584,5.904764787,6.382792717,6.959222035,6.871725606,7.021249204,6.929034573,6.108795117,6.404533147,6.095589987,6.306277236,7.170217716,6.951296559,5.959826419,6.762500778,5.943171581,6.233378991,6.737664949,6.132626721,6.596606209,6.842601592,6.366297639,6.87534424,5.956094646,6.742401758,6.725457608,6.51725762,5.934866535,6.367081066,6.263959433,6.320800151,6.989696985,6.815811352,6.709353883,6.170967045,6.897780427,6.648802154,5.838232229,5.881420487,5.774107184,5.906442678,6.323727852,7.037447046,6.440953898,5.673180515,6.653568773,6.792201351,6.196523312,6.756750529,6.268426161,6.474605622,6.943252425,7.092143558,6.694014172,6.970524024,6.761325908,7.061197306,5.755266168,6.760905749,6.20761647,7.158646438,6.356457302,6.720758198,6.8973259,5.997440819,6.766934747,6.623076066,6.637100884,7.034208392,6.405072984,6.799725521,6.63585468,6.851743831,7.025513308,6.904007434,6.088654675,6.980886317,6.522193293,6.471140259,6.433542766,6.056838811,7.135757829,6.329229995,6.590679458,6.74557504,5.988368657,6.629867497,6.705781359,5.878290223,6.727425956,6.825568491,5.882584954,6.947077919,5.979440818,6.00313601,6.978689093,5.89864375,6.829042686,6.757082031,5.89340329,6.850825095,6.037478913,5.884783982,5.924670799,6.662261951,6.688330167,6.708653617,5.980772385,6.625820006,6.982088607,6.7121867,6.863367023,6.625134519,6.876774566,6.648623969,6.587672903,7.00623501,6.789666034,6.908395835,5.982738172,6.802144364,6.534963194,6.388950174,6.744983764
"7228",6.957396904,7.674279115,6.669922872,7.859307289,7.342378397,7.517176242,7.356026039,7.60637511,6.905206065,7.402031516,7.713687698,6.782626828,6.770254673,7.593759816,7.594148473,7.045011777,7.481017303,6.646421615,7.014412318,6.904711721,7.354554621,7.60560814,7.8311097,6.814764203,6.905112491,6.773070114,7.021930168,7.595075078,7.022233697,7.108752093,7.761216672,6.893065606,7.775238068,6.689619292,7.735194801,7.691273687,7.158488928,6.673002198,6.581305414,7.230966278,6.992464014,7.130226221,7.389273708,7.43904886,6.583974229,7.502909748,7.376093483,6.618894856,6.725313829,6.723590548,6.799527474,7.357841681,7.543087094,6.573815803,6.926544323,7.467172444,7.832189375,7.017524427,7.835491843,7.116100173,7.402461159,7.625754175,7.675373469,7.107681126,7.617505686,7.415139223,7.728094135,6.634331732,7.474903573,6.309065505,7.599994645,7.072451559,7.420869869,7.547287704,6.875152245,7.352997842,7.7326503,7.398969396,7.648747124,7.023183985,7.636141462,7.300853531,7.74384972,7.637357326,7.698335041,6.70031447,7.591550076,7.509113466,7.82284902,6.968580041,6.923886543,7.807209555,7.02459438,7.304686529,7.537049329,6.735975886,7.052805637,7.015821924,6.643353797,7.591623338,7.144250927,6.650951291,7.723897726,6.825254067,6.751396566,7.673541846,6.813118042,7.71188026,7.437936188,6.586564531,7.598028663,6.921854715,6.318053013,7.056833619,7.254765677,7.16208927,7.359811625,6.443261273,7.117156591,7.866781945,7.493981279,7.53619692,7.144906461,7.257078234,7.474902475,7.519060581,7.180887273,7.229655396,7.845030423,7.012657319,7.534162989,7.411576646,7.113532993,7.692962684
"7251",5.111353617,5.863114483,4.98257521,5.794765296,5.141053183,5.536642604,5.384278579,5.819038584,4.998918333,5.521100148,5.683647289,4.840468736,4.830500382,5.629030629,5.649523063,5.652062932,5.590282476,4.917415092,5.327092159,5.266744753,5.477067837,5.967717876,5.571416443,4.835119228,5.529077888,4.970208338,4.741952548,5.771705909,4.933404418,5.477081238,5.911657504,5.049268344,5.619037348,4.796870014,5.652270205,5.708375492,5.25402942,4.922129586,5.217401605,5.290114703,5.328789537,5.428892464,5.503148432,5.715384865,4.998073695,5.470345472,5.354557993,4.720170146,4.972442929,4.760560653,4.973556873,5.305716444,5.970350896,5.227702698,4.78925965,5.638882236,5.661013329,5.006270223,5.584190467,5.110437779,5.070459561,5.750706765,5.420573898,5.340029266,5.610541739,5.753048306,5.541890997,4.751728704,5.592527874,4.611612882,6.070191096,5.742511866,5.298024786,6.172090853,4.7846664,5.924944196,5.637087901,5.455977676,5.89127731,5.253114779,5.57970128,5.723375846,6.139478473,6.006335206,5.735877337,4.945605685,5.473018888,5.625466371,5.549449656,5.293318886,4.819053765,5.755836448,5.355900044,5.423819196,5.598537851,4.925208991,5.558644,5.342050156,4.823490369,5.682213379,5.647937141,4.980292875,5.587344907,4.875489854,4.819547017,5.344571907,4.955535086,5.597304839,5.441588891,4.865265533,5.645142397,5.10433655,4.805542307,4.94946439,5.238810395,5.193565476,5.595958341,5.139983235,5.456052016,5.981503691,5.480968741,5.627548576,5.156263204,5.322563391,5.169894646,5.381164434,5.632598604,5.407488829,5.074941196,4.842169973,5.633217611,5.364691015,5.298663583,5.840776401
"7266",5.886188381,6.472172161,5.507550225,6.544154606,5.892848373,6.395370161,5.686817903,5.870939685,5.539728865,6.089857213,6.499371075,5.489423466,5.440769441,6.455097811,6.128098479,6.225683045,6.129176381,5.656247045,5.845659875,5.445001276,6.121403923,6.135688271,6.479031994,5.766121618,5.975756687,5.614877085,5.649728867,6.16938119,5.644394306,6.139221489,6.261450705,5.693592244,6.474238348,5.583896115,6.434271939,6.322055292,6.009175308,5.605358803,5.784642336,5.598876382,5.525565565,6.033102849,6.02567574,6.4175431,5.576924068,5.806978762,6.350148967,5.447188529,5.562343352,5.577429046,5.524435524,5.952510956,6.504403725,5.642271105,5.34667969,6.105631307,6.441001771,6.059172124,6.579346988,5.794575685,5.909639358,6.579488803,6.353602969,5.979316029,6.264309754,6.409883497,6.530908743,5.443606408,6.34242424,5.608839356,6.510129024,5.691229121,5.808705897,6.351125044,5.508148765,5.894360575,6.116477523,6.36245185,6.278635495,5.926578329,5.991837222,6.228399052,6.466737609,6.282376572,6.196775855,5.766908635,6.494713959,6.316009482,6.082680993,6.010176907,5.709105298,6.270492963,5.895554504,5.986195737,6.345987021,5.693086156,5.740589914,5.841912546,5.347775506,6.451240182,5.942034312,5.748007311,6.309177198,5.686501254,5.613163072,6.520855635,5.730468531,6.120408125,6.199032289,5.547684632,6.260859436,5.657061251,5.419651153,5.678951341,6.368260091,5.8498442,5.930435327,5.48148449,6.013914159,6.472602546,6.274145411,6.274567173,5.797971115,6.300849111,6.046780404,6.047308691,6.171263127,6.092293898,6.280513898,5.617103418,6.248610459,6.116991346,5.857211746,6.213770152
"7289",3.648355971,5.193820661,3.54395716,4.884389086,4.542719919,4.459327417,4.741343841,4.596646162,3.53528296,4.965105871,4.751236173,3.731646467,3.279521563,4.579211507,4.619304934,4.736488611,4.163415134,3.604021384,4.013584056,3.35318641,4.112518481,4.641682044,4.717077138,3.665643315,4.35274049,3.565600744,3.428123298,4.760301146,3.621275463,4.566804242,4.684081353,3.60016538,4.760261309,3.329128169,4.255615493,4.457428542,4.194683445,3.826524964,3.692037156,4.27734306,3.639643586,4.16649207,4.729334007,4.599047621,3.672622534,4.615907952,4.417320509,3.660538694,3.687143756,3.7076349,3.807389591,3.735181014,4.759557035,3.541729718,3.50455935,4.29613853,4.637426508,3.40733478,4.490670732,4.074327486,4.27595785,4.82962987,4.306349781,3.938930957,4.767853744,5.03115016,4.519842248,3.599987942,4.409789187,3.52991115,5.749267314,3.994840188,4.518783166,5.469054716,3.804657875,4.874740973,4.45538155,4.764099972,4.875525644,3.940582467,4.636539611,4.812045826,4.949714975,4.774551734,4.831003343,3.616421774,4.625021982,4.712231875,4.087253723,4.553021431,3.291999842,4.672638707,4.039023211,4.913490866,5.317996277,3.958303392,4.346340396,4.38617271,3.616856652,5.660436437,5.112073891,3.409388415,4.621233888,3.42844196,3.59599394,3.677925608,3.662176144,4.91100573,4.769923366,3.121562655,4.58121152,3.743497359,3.671959153,3.630076998,4.359471298,3.610805563,4.50312899,3.546169817,4.003316685,4.716361622,4.319250493,5.026528815,3.856783866,4.532222322,3.844959593,4.301240889,4.23122478,4.102412653,3.968701147,3.541181216,4.680602336,4.221342387,3.894135442,4.619691065
"7290",4.526865922,5.256702927,4.384719907,5.119587018,4.705162822,4.619792089,4.58103853,4.93248183,4.379316417,4.906575823,5.240928177,4.443737392,4.277229751,5.119292409,5.153156569,4.448216914,4.868940609,4.442532514,4.591903283,4.256294602,4.834192033,5.227623639,4.820540458,4.238431101,4.48225957,4.18439684,4.319512801,4.923359427,4.517770887,4.839176512,4.990017415,4.392932766,5.076540831,4.388214848,4.909462368,4.963098856,4.662462407,4.581879736,4.353303024,5.139740853,4.37818935,4.535807668,4.719732008,5.055425915,4.338740169,4.940544607,4.541847498,4.191620954,4.072747835,4.500986541,4.55205471,4.567369289,5.158423244,4.281107847,4.061890732,4.782990946,5.293980152,4.49417804,5.021474045,4.642198885,4.83722183,4.922927505,5.185843142,4.522130849,5.190620516,5.24009705,5.049445165,3.984540168,4.534793442,3.965330149,5.372862474,4.495860358,4.834682001,5.276588377,4.312597956,4.904404907,5.134417501,5.001689361,5.048965908,4.681111373,5.132844492,4.769296178,5.249182393,4.880485179,5.059272331,4.410437109,5.237540205,4.855074969,5.138089689,4.618239091,4.042149425,4.997036868,4.552195028,4.07238483,5.205587972,4.605272194,4.245450715,4.873254004,4.362572508,5.286853365,4.807003627,4.257385322,5.114574842,4.397281028,4.360332917,4.817973569,4.273096434,5.064705114,4.653800329,4.112324448,4.821513713,4.280385118,3.771781901,4.580583724,4.739986419,4.645059966,4.520940266,4.099719365,4.382125802,5.019608296,4.629870097,5.17832128,4.514969703,4.728699262,4.648315997,4.781440555,4.896428651,4.373182707,4.762492556,4.269807509,4.787178893,4.692233121,4.645917033,4.931063367
"7293",6.52437145,8.054924844,6.568678182,7.521781615,6.73309641,7.300477848,7.11070874,7.470554684,6.54990275,7.268965537,7.504923468,6.345769014,6.606478864,7.609117992,7.091633746,7.450336965,7.342271285,6.502377593,6.656644666,6.474852948,6.593609696,7.321864293,7.613081223,6.350141489,7.653862124,6.786770024,6.259402335,7.612256066,6.699569989,7.60607939,7.387140186,6.505313239,7.573461547,6.241476837,6.961019825,7.267763727,6.652792636,6.500516437,6.997742003,6.888706003,6.503473445,7.276595752,7.403587771,7.314038525,6.455584708,7.143253753,7.103423461,6.09322476,6.676556046,6.516455975,6.548450674,6.562610056,7.64658551,7.041208707,6.109582074,7.368547026,7.530748414,6.553666532,7.431552288,6.745666085,7.328586914,7.840506863,7.584300955,7.202075455,7.485252595,8.322342713,7.322109789,6.324042838,7.451052637,6.322670589,8.515894195,6.785109932,7.122587707,7.773864609,6.384463942,7.180778988,7.352466633,7.448149686,7.705735619,6.601198387,7.498359168,7.269241945,7.574005045,7.810175644,7.688510469,6.446686189,7.546936668,7.456180959,7.206238589,7.065299478,6.356181593,7.928998993,6.605661053,7.030657704,8.228323616,6.753140275,7.169080109,7.168480214,6.403691496,8.312388457,7.472350701,6.646507098,7.581688505,6.07967768,6.742245282,7.204529301,6.232924785,7.725884503,7.369532643,6.506553017,7.281121841,6.408645793,6.075918688,6.370634278,7.03480969,6.770422927,7.277858765,6.720035265,6.955640257,7.374879359,7.082617403,7.520579965,6.391228211,7.377903016,6.597854917,7.075877843,7.387419783,7.221108177,6.977337715,6.541700825,7.547654353,7.036564786,6.740839032,7.252254265
"7307",4.462800318,5.149534137,3.953184361,5.023984989,4.442608434,4.882501965,4.444594309,4.124312517,3.765288566,4.645358251,4.946681695,4.180201092,3.88419539,4.899579088,4.998964493,4.662341719,4.68860379,4.485155852,4.336837142,3.753988473,4.479834272,5.155373463,4.759356942,4.083708507,4.512161055,3.66936863,4.06948106,4.891545679,3.873169311,4.54523083,4.952784509,4.37607866,4.84968239,3.922110118,5.061071382,4.802489972,4.318463075,3.83491275,4.119694732,4.536754671,4.280175774,4.347362578,4.995157,4.894641568,3.976805078,4.425750518,4.501521098,3.86649752,4.054172105,4.227844608,3.873406764,4.441052839,4.9390478,4.079654763,4.072479367,4.732237645,4.758988488,4.326110985,5.057382975,4.261143485,4.661635071,5.190190624,4.641891366,4.719617929,5.020917861,4.529490306,4.847092856,3.952027354,4.538650917,3.692432115,4.986641126,4.367536261,4.426981143,5.09715954,3.963263703,4.657561343,4.990636131,4.676763235,4.948518003,4.462495352,4.9755637,4.880595301,5.019325826,4.735557602,5.31643017,4.128163356,4.986001438,4.847704864,4.764564513,4.536245719,4.042149425,4.547268347,4.212988942,4.389241935,4.551232136,3.79343298,4.296777296,4.61104612,3.90436715,4.74045852,4.890597757,3.736553159,4.926399647,4.199526932,3.928449746,4.628049702,4.227093565,5.121223438,4.917114626,4.136829411,4.695806301,3.888216726,3.671959153,4.241588631,4.657593534,4.635355703,4.672057999,3.834869106,4.283652105,5.426073607,4.435727153,4.903484844,4.295583182,4.908370808,4.530269786,4.862884119,4.752248047,4.596676843,3.956045846,4.059491405,4.934919525,4.728302376,4.052639265,4.563747576
"7313",6.269942532,6.977203132,5.849087839,6.589813323,6.334252696,6.567757261,6.324499019,6.3495533,5.908991314,6.589428222,6.821150813,5.908405659,6.045729679,6.985939373,6.627762544,6.818217037,6.655716103,6.043270168,6.220587161,6.0811891,6.30315677,6.737589281,6.720202272,5.636043298,6.707347107,6.098276943,5.871108989,6.735874449,5.921737148,6.723283712,6.51110017,6.269228658,6.609823347,5.963884595,6.455631205,6.529143192,6.138261464,5.897314818,6.356941601,6.346227915,6.252658468,6.546076003,6.721537257,6.819041546,5.86007746,6.443863344,6.43586671,5.677959437,5.876142329,5.93624821,5.972481439,6.384808728,6.855105243,6.239845881,5.83272951,6.525289984,6.725821624,6.055817018,6.779196344,6.238083424,6.757226757,6.925043411,6.883147602,6.678272662,6.808412926,7.043706331,6.898695648,5.650252165,6.703645089,5.794410965,7.434412341,6.384651323,6.324081235,6.868208019,5.825463705,6.517561429,6.47263658,6.812219068,6.649168287,6.263402216,6.654736719,6.615886264,6.774999667,7.032424435,6.952808181,5.858595123,6.918047039,6.715778449,6.561550105,6.674899259,5.841042768,6.876114013,6.290926107,6.124174132,7.239071817,5.977647944,6.266344042,6.506988305,5.726414245,7.003060399,6.67114117,5.737598211,6.883110515,5.809954099,6.098016092,6.622602137,5.80637895,6.853780862,6.479512521,5.798675002,6.551667244,5.909187629,5.707057778,5.934981945,6.516563133,6.336668987,6.605588905,6.089856042,6.472210931,6.793697916,6.499249217,6.666588991,6.135596145,6.634824299,6.30380471,6.657812651,6.913478769,6.559303569,6.454802814,5.829458921,6.825199158,6.542349809,6.161687349,6.528257353
"7315",5.405859422,6.079825165,5.119611918,6.111559637,5.776580565,6.054409062,5.837624702,6.159519121,5.279709868,5.624193641,6.06867222,5.145141801,5.250608871,6.072969609,5.978478037,5.857727653,5.826834753,5.310103016,5.573287605,5.289699812,5.627685722,6.108307835,6.292473454,5.175967014,5.795399032,5.211216437,5.310579676,5.972085467,5.653104944,6.046292073,6.039692575,5.44961296,5.96200658,5.207102166,6.126214848,6.127975886,5.596126784,5.07157174,5.464064447,5.473560844,5.557297674,5.807810537,5.825356363,5.78257722,5.155275189,5.955160145,5.748372018,5.225687045,5.116675802,5.426518135,5.285560603,5.66506082,5.995537701,5.642271105,5.300137104,6.10847686,5.960411136,5.446293809,6.064332691,5.600488633,5.899778952,6.124193066,6.204311298,5.690094868,6.019917032,6.308882294,5.926337571,4.920866423,6.069980319,5.120077245,6.037678282,5.708061923,6.07645776,5.902431147,5.241044695,5.920991604,6.072891248,5.978398711,6.102846149,5.547672627,5.748337421,5.838135055,5.921962772,5.917042973,6.122382375,5.347312854,6.143286589,5.95191264,6.026646959,5.426732234,5.27654437,6.232665117,5.576524358,5.835270302,5.82295227,5.433231347,5.77719302,5.423350258,5.360935872,5.87418288,5.789916633,4.937277663,6.02169755,5.325158165,5.265148496,6.086822104,5.388731955,6.057056051,5.857841905,5.203598423,6.105272005,5.360394335,4.958134136,5.441656506,5.988719509,5.552702609,5.91165521,5.282691437,5.812328291,6.11122124,5.748836301,5.888498664,5.59245382,5.90668048,5.733820773,5.948161831,5.91470649,5.783390289,6.420668058,5.452223455,5.98632199,5.931132531,5.620826052,5.942990326
"7357",6.547721119,7.285799827,6.244039996,7.250038558,6.803177383,7.087518631,7.100711907,7.498321034,6.224996272,7.583145492,7.015204665,6.100482456,6.332908776,7.572371762,7.292661381,6.563171794,7.196508369,6.280763114,6.293367036,6.099492681,6.553028524,7.101380754,7.471368609,6.182336539,6.683236466,6.221340655,6.298080074,7.337314893,6.686900796,7.13877142,7.414785488,6.346534385,7.266675474,6.251695171,7.137673006,7.224958117,6.690516096,6.383885393,6.291522272,7.008871044,6.640137575,6.899522289,6.847018024,7.164619608,6.175952605,7.00591817,7.016264658,6.021775745,6.303247152,6.345523153,6.434356068,6.633638982,6.919029907,6.376418934,6.265371686,7.200030798,7.264343391,6.681079341,7.067166136,6.572127214,7.007864198,7.36402008,7.455133345,6.838404081,7.353213626,7.567501219,7.181247253,6.344540489,7.222549717,6.343952967,7.38873957,6.748965368,6.989702874,7.059844614,6.304040559,7.191756367,7.42083251,7.282652718,7.175400851,6.74793739,7.491332329,6.969042313,7.212192105,7.716015812,7.169325876,6.180352373,7.218306603,6.908739762,7.475216494,6.820565889,6.104750544,7.378636905,6.46782649,6.676437652,7.163122964,6.561328846,7.004739463,6.915015124,6.161960603,7.020261139,7.180541488,6.155505708,7.632423147,6.369184297,6.259386671,7.197218331,6.166893457,7.381198044,7.083147392,6.122329842,7.21466306,6.319784578,6.188576489,6.474426127,6.703309547,6.660691486,6.956519779,6.101985972,6.801803688,7.473018728,7.111674415,7.317805405,6.694165504,6.920985534,6.405710988,7.542424574,6.797407778,6.667066171,6.655996598,6.518659108,7.344731215,7.164137469,6.516360491,7.466353643
"7403",3.962407641,4.518271552,3.859376146,4.453208394,4.232164856,4.171270744,3.842053062,4.744945287,3.771350319,4.521948044,4.530918677,4.155902496,3.902154482,4.899579088,4.523931768,4.632777261,4.305884011,3.890712298,4.120025753,3.760576133,4.222316871,4.460326044,4.493194175,4.009230291,4.595527186,3.714176425,3.713619642,4.4379326,4.131847938,4.372246029,4.575592396,3.930775718,4.263515134,3.953749436,4.635012477,4.777615303,4.073405492,3.916212852,4.20614933,4.127750119,3.782526961,4.630756072,4.556714896,4.274320893,4.076150284,4.42132507,4.363335825,3.689758833,3.990466611,3.853979349,4.005452683,4.092958082,4.608574596,4.199283624,3.868866047,4.335531969,4.465518421,4.148506485,4.509310462,3.963827945,4.441429104,4.476494809,4.567754944,4.464559319,4.579630462,4.475434889,4.583586132,3.849846959,4.268278467,3.930212106,4.659166659,4.276426761,4.120649903,4.51946504,4.032711632,4.154929026,4.653993356,4.382962879,4.561494879,4.170916641,4.438881214,4.242793408,4.631867008,4.593246505,4.585992619,3.791277538,4.653357329,4.370383086,4.628963026,3.85986019,3.650359207,4.921773924,4.125991611,4.256921888,4.401550354,3.888069855,4.174045047,4.302687724,3.95731603,4.27972893,4.522521201,3.887301189,4.611397293,3.953254317,3.93489036,4.951427013,3.741666737,4.614778146,4.501610612,3.962722131,4.456722821,3.784427623,3.857589055,4.014110595,4.465838844,4.395822148,4.481461073,3.953417968,4.302635208,4.710726088,4.594508155,4.149600457,3.966471529,4.487691162,3.844959593,4.301240889,4.500813922,4.413753255,4.500184766,4.012282447,4.367731726,4.244170317,4.230265229,4.485613015
"7428",1.437265226,0.780694776,2.89981101,0.94788201,1.848981073,0.512727111,1.627220632,0.896206444,2.56699182,1.198323658,1.065669732,2.727530358,2.940315477,1.135292888,1.306846039,1.271486734,1.07739139,3.164277372,1.628429159,2.544741427,1.92224821,0.225664785,1.599811086,2.685708938,1.269403174,2.778882114,2.260948908,0.637170356,2.839221979,0.984515875,0.582921937,1.937684087,0.146832153,3.110751044,0.952166819,1.839015848,1.649554923,3.055511889,1.705799057,1.583794426,1.635685572,1.389246659,1.470599738,0.757745367,3.110407667,1.224558456,0.863333659,2.596408356,2.89279068,3.024419691,2.84077576,1.05156146,0.000989187,2.015902342,2.828831385,1.165606967,1.188525557,3.251817202,0.834568281,1.44205927,1.606626123,0.783729019,0.270074395,1.912263007,1.254982866,0.896813915,1.373423999,3.271487193,0.872472058,3.16734107,1.368947424,1.563708713,1.306383854,1.079237632,2.98289251,0.659144113,0.608926808,0.836889392,1.036141868,1.762831902,1.022625737,1.083247552,0.957124828,0.692574432,1.286682827,2.87135113,1.217120664,0.730379222,1.556062479,1.205856045,2.690386101,1.37348587,1.772061575,1.444609246,0.875667087,2.434351887,2.386380757,1.635624143,3.06175344,1.528408043,0.983707161,2.486009697,1.138745009,2.456930517,2.731649039,2.035819201,2.744638304,0.757954547,1.015810465,3.084249496,1.306663126,2.940460594,3.0454931,2.582771283,1.326910436,1.684806145,1.927099614,2.922973098,2.060197707,-0.03852588,0.583728316,0.816022002,1.701034633,1.299561565,1.054703479,2.050571478,1.632001586,1.470144437,1.744207203,2.553600475,0.868499099,1.615521282,1.853227499,0.675746874
"7493",6.375732898,6.511380781,5.785767921,6.294444989,6.150780248,6.169276694,6.257879911,6.47111528,5.678442535,6.128226022,6.941777345,5.794972402,5.804476754,6.794344368,6.343045333,6.051171168,6.213643962,5.904125474,5.962425277,5.733205989,6.39199712,6.487555298,6.712152496,5.749059323,6.096136761,5.654501248,5.640253003,6.443977037,5.58872787,6.34986625,6.36994206,5.970054513,6.331491927,5.633580606,6.509729151,6.496486483,6.359753608,5.965748143,5.916732363,5.702459921,5.604637136,6.283918349,6.530180261,6.62032533,5.614132966,6.010713019,6.490688719,5.512016169,5.790826069,5.627134461,5.851345002,6.133783426,6.48674911,6.121653112,5.667953353,6.430689202,6.4590545,5.972860801,6.5390956,5.988145271,6.300054512,6.910878398,6.398593879,6.326964018,6.550123661,6.799056785,6.630297421,5.714657832,6.676767181,5.6272296,6.815491358,5.957200013,6.36102807,6.590774674,5.81455068,6.355196514,6.283961003,6.612657257,6.505841822,6.044348595,6.355236913,6.518144764,6.907118925,6.551357593,6.650476897,5.809950585,6.586966693,6.443708452,6.507986828,6.295812742,5.534189994,6.42313763,5.82257141,6.005471497,6.607614606,5.660898711,6.177852637,6.266948701,5.60998339,6.753374408,6.208673526,5.804949813,6.828964052,5.811530815,5.64886044,6.320100009,5.874430118,6.239331596,6.345558064,5.721791912,6.322528447,5.669860911,5.690146873,6.006797565,6.342119418,5.798593599,6.077298211,5.757421681,6.227641719,6.610635735,6.294121508,6.321672646,5.742978463,6.108387874,6.033635028,6.33463601,6.406570495,6.191881644,6.260067922,5.839636706,6.233610152,6.517266906,5.983604433,6.511104089
"7501",6.062575013,6.591103022,5.696771831,6.611479645,6.199307899,6.473941222,5.977602882,6.274461154,5.553864386,6.301179365,6.749366186,5.663259492,5.700557803,6.437999003,6.378759439,6.370638661,6.250708575,5.645012504,5.945154181,5.485330807,6.113112549,6.518286511,6.456721833,5.87673406,6.47582487,5.455107285,5.688555081,6.249372255,5.593261087,6.560769255,6.426715698,6.126375293,6.547340383,5.691027945,6.374359037,6.5349272,6.133212657,5.752081567,6.355487271,5.985806602,5.732444161,6.526453871,6.606410798,6.709353883,5.438572205,6.275096942,6.361459352,5.572095428,5.490474421,5.741880697,5.794059261,6.05587814,6.620260516,6.163444442,5.680120733,6.356030279,6.363251545,5.96214767,6.645719216,6.067107053,6.002403248,6.762587384,6.367716402,6.476440941,6.52776668,6.764797056,6.676208296,5.672873283,6.423935938,5.771445465,6.845855019,5.928759929,6.425237705,6.676714632,5.579505371,6.38610914,6.181350113,6.536738688,6.623678312,5.985044156,6.414014486,6.375791841,6.735902151,6.430993623,6.526997156,5.631497094,6.684011052,6.53486881,6.058045261,6.170961255,5.665956062,6.704510706,6.046706427,6.262479034,6.858026927,5.578154956,6.094898296,6.131803165,5.53358757,7.020261139,6.562645875,5.804949813,6.774910713,5.784489433,5.568298268,6.133532139,5.739434039,6.553880931,6.232029119,5.965289966,6.172277446,5.47942467,5.690146873,5.689139908,6.571201874,6.198516579,6.112966159,5.605951045,5.990691202,6.600005302,6.28083489,6.278109704,5.800666483,6.601776153,5.993464589,6.174381253,6.709595469,6.576157675,6.546294887,5.510719104,6.432501981,6.324019269,6.387848881,6.246713245
