"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1769",0.527672806724647,5.07509485705063,5.46316480433423,5.25392000514139e-07,0.00011717588770441,6.02463003719871
"2834",2.34851005438062,-0.271349145620253,5.4537862705282,5.45925038427142e-07,0.000117964315774004,5.98879346431488
"16414",0.741206154811296,1.37218447256962,5.45265569721714,5.48452898568141e-07,0.000117964315774004,5.98447517436427
"5757",0.634026285856866,4.10443954,5.4522911251176,5.49270497683049e-07,0.000117964315774004,5.98308275176885
"5761",-0.272887941652117,7.05622671613924,-5.43794398153976,5.82413952428141e-07,0.000123556989224877,5.92831787942414
"1092",1.13951710574262,1.33985355179747,5.42264106347627,6.19930374425091e-07,0.000129931431246975,5.86997307174545
"9438",-0.401786460630295,4.78987458578481,-5.41493013130168,6.39723439601631e-07,0.000131275504095059,5.84060081546318
"8275",-0.297153925370345,7.68592036556962,-5.41427406773547,6.41435838588183e-07,0.000131275504095059,5.83810259249536
"2324",0.749290517821566,2.21159240016456,5.40800053043601,6.58039403478375e-07,0.000133107598405928,5.81422023261375
"8481",0.886604283793967,1.11891387126582,5.40289372098137,6.71866004800907e-07,0.000134021432021034,5.7947882982177
"12343",0.612534297316431,4.16050039405063,5.39793357862937,6.85568380977536e-07,0.000134021432021034,5.7759220942066
"11481",0.766816528526957,2.33137260589873,5.39789732029963,6.85669547589791e-07,0.000134021432021034,5.77578421122442
"17347",-0.903272609189345,3.81188208058228,-5.38608814177711,7.19410804910398e-07,0.000138167707651539,5.73089784158537
"16687",1.18561542522593,0.404436773481013,5.38494324609772,7.22767383093241e-07,0.000138167707651539,5.72654840916811
"11548",0.606997795302953,2.44362214577215,5.37573542222989,7.50327455330234e-07,0.000141563353852302,5.69158283572876
"448",0.602903105960205,6.15859416151899,5.36852363839447,7.72630982960832e-07,0.000141563353852302,5.66421533473446
"12489",0.689470530909499,1.4979307583038,5.36844328996444,7.72883101169263e-07,0.000141563353852302,5.66391051707874
"539",-0.341340167040436,5.92814221662025,-5.36769237477257,7.75243237608685e-07,0.000141563353852302,5.66106186895786
"11637",-0.345715783152116,5.79506018777215,-5.36567169571146,7.81629436898516e-07,0.000141563353852302,5.6533971566261
"10333",-0.318637578012199,5.80088812489873,-5.36324830522979,7.8935647986165e-07,0.000141563353852302,5.64420658261013
"14921",-0.296450080734917,7.91883625434177,-5.35625106597351,8.12090461942568e-07,0.000144154343632173,5.61768022840308
"5659",0.358773765216945,2.82742228907595,5.35074319197957,8.30436257641625e-07,0.000144855261760803,5.59681079335419
"13264",0.805773714573172,3.5897196496962,5.35007394436462,8.32692928034046e-07,0.000144855261760803,5.5942756498713
"8287",-0.210940773974329,7.65893567675949,-5.32697980536657,9.14360645315351e-07,0.000156492559328519,5.50688029125225
"16642",0.613513526796534,2.55940283686076,5.32611114432311,9.17581113561105e-07,0.000156492559328519,5.50359629861506
"12054",-0.282950939464054,6.10380424041772,-5.31158709720288,9.73105031968072e-07,0.00016306358170434,5.44872334330627
"14616",0.947355968467908,-0.0586053336075949,5.31114215583389,9.74857007200011e-07,0.00016306358170434,5.44704338202269
"13623",-0.35387585434082,5.4396759786962,-5.30225312891604,1.01051323616111e-06,0.00016741798339294,5.41349442528689
"12855",1.0458237929801,1.49764794988608,5.28315634922209,1.09149528657059e-06,0.000179128792501717,5.34150518914101
"5524",0.408599798465982,3.72588057288608,5.27401012097616,1.13250167892133e-06,0.000184121487911359,5.30706830812341
"1334",-0.425854678926829,8.48061068320253,-5.26604292371763,1.16944990988662e-06,0.000188368061410997,5.27709278263709
"8979",-0.289577382646984,6.60212569778481,-5.26336866896785,1.18211477111418e-06,0.000188661179433967,5.2670358859439
"6560",0.728369208007706,5.59744218498734,5.25636855756723,1.21590616556121e-06,0.000191242735637255,5.2407220740779
"1983",-0.403325712064826,4.12945904437975,-5.25427267003545,1.22620646304273e-06,0.000191242735637255,5.23284663230538
"2207",-0.255885532129009,6.87378603564557,-5.25324851146623,1.23127077439483e-06,0.000191242735637255,5.22899880919311
"8723",-0.281683514253529,5.8827409388481,-5.24960907373011,1.24943364541137e-06,0.000192346439783861,5.21532801277255
"8915",-0.226930223758666,5.41294481777215,-5.23341917239094,1.33346355235713e-06,0.000203481859270215,5.15456677556793
"8750",0.420589273142489,3.39391544989873,5.22293597862129,1.39080194283933e-06,0.000210386005196809,5.11526918118196
"14905",1.24551153511296,-1.2828083004557,5.21349813834213,1.44448431685798e-06,0.000216622837724668,5.07992144327825
"14280",1.10343727100128,0.237700557405063,5.20471360180602,1.49627159109754e-06,0.000221192563813691,5.04704722569506
"8659",-0.236255447699616,6.15302424311392,-5.20402843572376,1.50038644113679e-06,0.000221192563813691,5.04448422537472
"5810",0.702789204708601,1.80124294049367,5.20170735751775,1.51440850542527e-06,0.000221383616473765,5.03580293819012
"9644",0.736722744385751,0.622157614126582,5.19822612041655,1.53568023459576e-06,0.000222040564956043,5.02278581541245
"15353",-0.376389372245828,7.26261690225316,-5.19680782434536,1.54443023451835e-06,0.000222040564956043,5.01748365580167
"3285",-0.335758030922335,8.07731439065823,-5.1830041948873,1.63218070891202e-06,0.000232732914854374,4.96591550621429
"8306",-0.357556681270218,8.79470540948101,-5.17858604082573,1.66128499980101e-06,0.00023495702322389,4.94942357449687
"435",0.610705736935173,2.63100437356962,5.16611399770385,1.74621317642167e-06,0.000244976809814769,4.90290406917687
"14351",0.599163645256096,2.47754194703797,5.16023489368086,1.78770694837507e-06,0.00024757767168789,4.88099392976622
"15717",-0.527653726223364,2.9118858313038,-5.15946439235432,1.79321606304174e-06,0.00024757767168789,4.87812331285898
"15282",-0.424811028388958,6.45104202293671,-5.14933345549756,1.86721703731271e-06,0.000254288448393015,4.84039788268364
"4774",0.873059881381256,3.52959828383544,5.14881843298221,1.87105779456806e-06,0.000254288448393015,4.83848098827211
