"","DLDR_0058","DLDR_0107","DLDR_0072","DLDR_0085","DLDR_0120","DLDR_0176","DLDR_0117","DLDR_0132","DLDR_0016","DLDR_0127","DLDR_0135","DLDR_0034","DLDR_0071","DLDR_0153","DLDR_0133","DLDR_0180","DLDR_0121","DLDR_0003","DLDR_0062","DLDR_0019","DLDR_0039","DLDR_0139","DLDR_0162","DLDR_0027","DLDR_0159","DLDR_0011","DLDR_0026","DLDR_0164","DLDR_0014","DLDR_0168","DLDR_0129","DLDR_0059","DLDR_0158","DLDR_0065","DLDR_0136","DLDR_0122","DLDR_0053","DLDR_0035","DLDR_0079","DLDR_0049","DLDR_0057","DLDR_0183","DLDR_0174","DLDR_0137","DLDR_0070","DLDR_0116","DLDR_0190","DLDR_0029","DLDR_0008","DLDR_0004","DLDR_0033","DLDR_0038","DLDR_0142","DLDR_0043","DLDR_0024","DLDR_0102","DLDR_0092","DLDR_0140","DLDR_0150","DLDR_0055","DLDR_0088","DLDR_0151","DLDR_0101","DLDR_0179","DLDR_0143","DLDR_0095","DLDR_0156","DLDR_0032","DLDR_0182","DLDR_0064","DLDR_0094","DLDR_0046","DLDR_0109","DLDR_0106","DLDR_0030","DLDR_0110","DLDR_0123","DLDR_0171","DLDR_0105","DLDR_0061","DLDR_0084","DLDR_0175","DLDR_0126","DLDR_0146","DLDR_0145","DLDR_0001","DLDR_0154","DLDR_0166","DLDR_0089","DLDR_0078","DLDR_0013","DLDR_0124","DLDR_0042","DLDR_0114","DLDR_0096","DLDR_0012","DLDR_0115","DLDR_0076","DLDR_0002","DLDR_0097","DLDR_0178","DLDR_0006","DLDR_0155","DLDR_0023","DLDR_0020","DLDR_0100","DLDR_0022","DLDR_0161","DLDR_0074","DLDR_0018","DLDR_0170","DLDR_0063","DLDR_0028","DLDR_0048","DLDR_0080","DLDR_0040","DLDR_0187","DLDR_0021","DLDR_0189","DLDR_0141","DLDR_0131","DLDR_0108","DLDR_0060","DLDR_0177","DLDR_0056","DLDR_0191","DLDR_0152","DLDR_0192","DLDR_0181","DLDR_0069","DLDR_0169","DLDR_0186","DLDR_0036","DLDR_0130"
"5753",3.182692399,2.037603079,2.557807138,1.995187725,3.879083104,1.854646681,3.188531864,1.974208956,3.677635884,2.22356095,1.246241977,3.037870479,2.881180352,2.333232266,2.636841415,2.835838955,2.250030776,2.72632548,3.352642846,3.593523801,3.812409611,2.360314312,1.536385706,3.086729859,2.050508197,2.860875487,3.449982732,2.071266191,2.760795332,2.092575621,2.384695827,3.353869772,1.890056738,3.005993303,1.498733941,1.727984536,3.433826232,2.323323435,2.143485295,4.183575642,3.489834706,2.15375858,1.969053246,1.557446716,2.810446692,3.336906182,2.448296159,3.043867333,3.333730042,2.443573299,2.783060262,3.77761628,2.626823969,2.898250753,3.069839485,1.6758017,2.394335094,1.735567452,1.618076461,3.47264759,2.648446299,1.13520139,2.480971178,2.186023819,1.755881102,0.791844355,1.4249543,2.980515911,2.582286046,2.763985376,1.191160305,3.560622733,3.169789305,2.555265761,2.9191166,3.050255773,2.133453455,1.472125099,1.929226664,3.500806022,1.921696828,2.237575699,1.684598973,2.113417553,1.467255073,2.787693201,1.45031984,1.896737608,2.348257594,1.64195516,3.527174443,2.311329394,3.047402876,3.581322468,1.612632681,3.278360692,2.850591098,2.76602078,2.633220098,1.080949066,2.547136501,3.355949156,1.404819869,3.263133586,3.206467767,3.141172201,2.802819375,2.073156779,2.164673851,3.469047382,2.226809818,3.01113734,2.934993559,3.129338405,2.256207445,3.278107946,2.181200895,3.29463105,2.77316782,1.385971949,1.822515175,2.452058688,3.532911874,2.799635168,3.742503016,2.594395284,1.612765367,2.111690466,3.269048712,2.954138405,1.716496006,2.277748909,3.27622252,1.658044873
"5757",4.044284648,4.488638776,4.001278649,4.159932487,3.844629048,4.16594714,4.162464393,3.820799041,3.353285127,3.900068392,3.308526255,3.575527265,3.634949573,3.734330574,3.504958267,3.861556125,4.151850382,4.0916567,4.2828647,3.470339037,3.577772208,3.662104761,3.265223419,3.759510238,4.575840983,3.911776385,3.420762593,4.234866346,3.812254932,4.035694599,3.954669154,4.288721771,3.778088306,4.107941511,3.902126136,3.974088545,3.539372005,3.507748007,4.838729851,4.257470913,4.180458983,3.639916071,3.554015746,3.241262604,3.707471934,4.170208359,4.232567468,3.437531182,3.461398567,4.512787794,4.079242944,3.908860813,3.881100451,4.808281056,3.496718597,4.664244668,4.915356774,3.793118474,3.889672881,4.083164849,4.944229287,3.646847213,4.266730952,3.980600137,4.331193433,4.920349429,3.756971212,3.491053571,4.785868618,3.64989257,5.39356518,3.397247567,4.660679543,4.177461168,4.379289012,3.759944754,3.566698573,4.137168923,3.771044996,4.092808526,3.947598691,3.56367947,3.924232946,3.552159313,3.47430983,4.1110561,3.995255447,4.055509749,4.422512149,3.963883255,3.34767344,4.826582923,3.885462972,4.522840448,4.534407513,3.278360692,4.837170582,4.805549145,3.792256784,5.816274302,3.380597314,4.215993691,3.152376874,3.924399454,3.667350545,5.965839671,3.68710454,3.835515531,4.240441359,3.516508736,3.488866457,4.134990808,3.663320234,3.401324412,4.611990948,3.556992517,3.982140978,3.482644679,4.171091299,2.932715127,4.114797809,4.149600457,3.627034051,3.289219621,4.363183257,3.840438973,4.039255279,3.92432033,5.800153608,3.557716584,3.268196052,4.512103522,4.597198026,4.70405727
"5761",6.703264313,7.539877698,6.398254335,7.074873215,6.542048117,7.154232814,6.668056054,6.946256614,6.444783481,7.013235931,7.23603994,6.198903649,6.408150148,7.175824368,7.200870459,7.35397554,6.852513376,6.311880099,6.665108313,6.430098862,6.925295801,7.321864293,7.141802796,6.251279185,7.197842494,6.384090849,6.520113767,7.113593411,6.294483956,7.139671417,7.190052279,6.736811001,7.212453164,6.19590055,7.284440761,7.149409832,6.781529536,6.010865411,6.689153495,6.513903731,6.89814186,7.071860568,7.109409128,7.221421101,6.630114875,6.845062264,6.923499753,6.288515654,6.51501938,6.288312589,6.254928984,6.864903408,7.392417977,6.806398052,6.471437948,6.76957043,6.963576099,6.524835697,7.441292038,6.730980259,6.439303429,7.442925277,6.922985743,7.0562363,7.119986567,6.912937974,7.166184721,6.17353874,7.346556066,6.225832558,7.332890575,6.879767791,7.04796414,7.372353919,6.406434342,7.008338028,7.144740515,7.250607335,7.216903531,6.737707734,7.172372856,7.036693046,7.449240686,7.344320561,7.359455593,6.305940206,7.257290197,7.047088155,6.663056225,6.837782025,6.173118819,7.295075913,7.014656958,6.663427753,7.026918581,6.432670751,6.716185277,6.849286688,6.260054428,6.932130229,7.024696976,6.334697384,7.325564474,6.356279,6.406828031,6.402936069,6.481158553,7.243456263,6.973711609,6.189757769,7.137214898,6.381112609,6.075918688,6.459027758,7.032888338,6.952732705,7.416575947,6.3509859,7.149846119,7.426503428,6.944794805,7.121775667,6.718600276,7.166752037,6.827927672,7.139567198,7.491464379,7.206749313,6.896854213,6.323372215,7.19624173,7.07590759,6.668313193,7.095039102
"5787",4.071878017,4.827310135,3.881571892,5.490827876,4.600646114,4.619792089,4.25645877,5.127160879,3.740783602,4.508321543,5.022965281,3.938097344,3.866009918,4.822617106,4.464735975,4.620779728,4.571958871,3.7012345,4.568031879,3.679466529,4.02431271,4.874530338,4.790273018,4.101742429,4.362622002,3.678442213,3.778404589,4.56033977,3.630126381,4.004415433,4.724407753,3.912190018,4.327173771,3.766904593,4.868353911,4.824246389,4.217125821,3.775147605,4.085012893,4.149477864,4.207375716,4.216331052,4.051740528,4.713664298,3.741499338,5.126020277,4.758864392,3.879236631,3.970793192,3.7076349,4.038715138,4.121480165,4.498359288,3.921633681,3.602791187,4.315969702,5.072146374,4.161051738,4.84194027,3.86992081,4.127550128,5.057604985,4.641891366,4.190469724,4.664053523,4.929657172,4.99933205,3.814112748,4.546335064,3.606060489,5.521342501,4.242165902,4.986159618,5.304905185,3.923186264,4.507492511,4.158311639,4.204141477,4.736581586,4.167110055,4.578043962,4.189747174,4.835351665,4.496601336,4.797644746,3.854317933,5.047788754,4.410953634,4.269972837,3.804893731,3.722328993,4.807410614,4.532431774,4.633719304,4.775415613,3.90756603,4.222039329,4.856623329,3.86795651,5.272569139,4.419632027,3.809926345,4.706869498,4.041893017,3.705519307,4.985778518,3.79424039,4.586718363,4.432806817,3.803466421,4.635234494,3.784427623,3.706006634,4.343153542,4.767978147,4.065728286,4.399105926,3.563817683,4.003316685,4.982673286,4.239080144,4.778996145,4.099385003,4.617361774,4.404617347,4.195168299,4.474414374,4.238505228,5.149088088,3.853933423,4.696318124,4.538199492,4.339110226,4.54941605
"5800",4.690924045,5.691655036,4.951436699,5.016361748,4.232164856,5.073726369,4.719505089,5.518529472,3.684076497,3.780454568,5.853427216,3.909314444,5.069101783,5.347038065,4.390337793,5.42253027,4.951304663,4.371602345,4.238184121,4.385511027,4.666247396,4.260523543,5.256639573,4.802411894,4.839111335,4.944112367,4.922177303,4.981938427,4.522532261,6.34986625,4.436863653,4.990684707,5.549566192,3.856670554,4.990454002,4.596671301,4.612545408,4.710521888,5.044070002,4.591751948,4.530902956,5.057234512,4.556714896,5.508669419,4.005094123,4.486322325,5.447117005,4.490383064,4.763453212,4.092844832,4.857183516,5.585397846,5.039340596,4.891161328,5.268253043,5.078314889,4.579926692,5.501595511,5.260282914,3.838949423,5.669635921,5.819049555,4.49532647,5.311740221,5.683145488,4.669403419,5.788051584,5.163811676,4.867879922,4.459815023,4.491644148,4.747269875,5.093682856,4.838974534,4.697063756,4.013606172,4.875425069,5.333509481,5.753916197,4.456270121,5.096260724,6.317640088,5.982763647,5.912055258,5.436881424,4.845725322,4.829245495,6.070624971,3.564832689,4.649774664,4.492605043,4.876497351,4.74998341,5.042549601,4.656054961,4.025275946,4.817779228,4.252719265,4.635929385,5.039369962,4.618558538,4.5033173,5.522339944,4.869447143,4.457474076,4.538319541,5.180672884,5.34151841,4.657155436,4.857914205,4.908176803,5.024012244,4.476234682,4.263572981,4.159140027,4.399648928,4.448336517,4.52154603,4.612569707,4.959099313,5.066576599,4.948643305,4.685077059,5.080171632,4.338961155,5.685360664,5.319151286,4.911981996,3.751549179,4.453328545,5.728009994,5.097692872,5.000274795,5.446189191
"5810",2.394196504,1.087876285,1.863099232,1.831068345,2.215408628,1.625621168,1.504885089,1.869239396,1.839289147,1.777617409,1.00008139,2.642641461,2.447919095,1.29575756,1.89629593,1.208750979,1.794661183,2.299394303,2.437431934,1.172323562,0.749608824,1.128367584,1.931016994,2.620491278,2.262382746,1.900188411,2.460789487,1.850765829,1.616829558,1.935606275,1.154828285,2.265115158,1.813094756,2.41800945,0.574529291,1.773427506,1.723083958,2.033816818,2.561889646,2.370945778,1.603624363,1.909024991,1.601844271,-0.296702417,1.962449785,2.637053761,2.133422822,2.268682417,1.885804249,2.11236739,2.297633435,1.895159903,1.44678894,2.050253847,2.156991434,1.902572561,2.610758558,2.240040034,1.093655503,2.687815685,3.16713558,1.055031041,2.526414148,1.679063831,1.549430224,1.93428862,1.31998474,2.066555742,2.001056264,2.202106488,1.28279078,2.006226949,2.504323232,1.707268854,2.852390486,2.025926444,1.481376758,0.836889392,1.7895019,2.296447523,1.790452295,1.683640094,0.698812832,1.230231218,1.725567068,2.234673593,1.112151104,1.347050582,1.556062479,1.366320717,2.005118694,2.158317776,2.306718994,2.631812239,1.675368436,1.94892506,2.158713393,3.140416295,2.053671094,1.869444961,2.631405418,1.781834038,1.342758901,2.440720289,1.567262221,4.357747295,2.485161717,1.870848604,2.35849712,2.210829993,1.166938362,2.490804897,2.815323328,1.984633393,3.062620967,2.038988439,1.98983537,1.771729517,1.869675801,1.596189656,1.612297468,2.176424245,2.153102863,2.579669484,2.609608745,1.784056503,0.622415537,1.717059178,3.289368696,2.044903869,1.74094905,1.749199717,1.408087968,1.295474793
"5872",3.562038191,2.724600214,3.742966653,4.329473026,3.235492874,3.590288094,3.758847589,1.756028786,3.19993435,3.124323077,2.650632232,3.212957185,3.232978977,2.405382052,3.54551863,2.955302622,2.995648241,3.195415884,3.687784437,2.834248045,3.362820801,2.959490672,2.622894699,3.59949098,2.996530576,2.99765422,4.138412724,3.019219443,2.970466513,3.157998696,2.791321087,4.054574326,3.583272129,3.836445526,2.350716195,2.638717197,3.642465498,3.757607024,3.897873336,3.990027657,4.113732869,3.384894635,2.877024107,1.557446716,2.603995814,3.771778863,3.251604248,3.254085041,3.394060577,3.3079182,3.83605335,3.685104141,3.451347222,3.108468461,3.512357721,4.104206423,4.081240384,2.499127256,2.717612135,3.368058689,3.853915417,2.36869152,4.293264022,1.868541629,3.073956871,4.231342047,2.9583865,3.777470904,2.764616069,3.545465964,3.384544279,3.929358185,4.370118806,2.875306746,3.813454823,3.724099555,3.197583792,1.882213382,3.543483471,3.958311662,2.824399627,3.023869005,3.097849853,2.877929474,2.169869162,3.583724736,4.009939492,2.58725428,4.025058962,3.001036253,4.058925138,3.756669653,2.919337838,5.344530287,3.378167427,3.298191863,3.992252247,3.08438226,3.06175344,3.771264567,3.331057853,3.694117892,3.009889943,3.460954773,3.432657755,4.171334171,4.12588749,2.799295343,4.152838715,3.650187171,3.005394501,4.150729456,3.80357812,3.849444266,4.026384818,3.981423151,3.112378863,3.528303396,3.674603986,2.221341247,3.079423478,3.645487626,4.032166555,2.884524066,4.672748334,3.423724896,2.692804865,2.788220207,4.593021732,3.614142017,2.928280328,3.123777609,3.285713969,2.880437294
"5973",3.482026677,2.672838786,2.914238081,3.177128102,4.047588829,3.220888677,4.08771815,3.542198378,3.651581992,3.236015948,2.232028118,3.410745567,3.499949797,2.930473096,3.241336085,2.192631314,3.369674023,3.185110875,3.25135951,3.727332841,3.378718428,2.901775174,3.255409129,3.257325413,3.021694499,3.321031532,3.795579733,3.409010991,3.756759819,3.240855629,3.225217613,3.540908794,3.185512622,3.560453716,2.610984167,3.335847438,3.711839201,3.25620924,2.678142714,4.430727006,3.951258172,3.085669591,2.894199251,2.152604984,3.03558449,4.389960899,3.150910249,3.437531182,3.313045888,3.486097916,3.622306907,3.824632907,2.808344109,3.248193224,3.365099629,2.94139181,3.42323124,1.981728039,2.122999464,3.643693132,3.957361066,2.229528772,3.607944034,2.765037054,2.746230932,3.93120264,2.992943722,2.863022348,3.377846294,3.095191285,3.550441814,3.383341965,3.814578114,2.765483468,3.479417046,3.488032197,3.331392833,2.782146427,3.086767941,3.899876772,2.846595373,2.923467108,3.032012039,2.857319194,2.023648421,3.687388295,3.049566567,3.052307317,3.51139343,2.544657959,3.810823879,3.461970812,3.320613436,3.961353518,3.959983372,2.95518405,3.641495499,3.140416295,3.24327358,3.504160497,3.069282893,3.194843856,2.7716022,3.858811113,3.163237715,4.248812924,3.224967263,3.280057024,3.329350775,3.439802562,3.085195213,3.543419524,3.097723059,3.560744977,3.246291976,3.335171121,3.167696631,3.114763245,3.299488653,2.313459449,3.455571964,2.661851072,4.068405699,2.740134157,4.170752627,3.450319106,2.387950283,3.302021678,4.410268129,3.69857912,2.906827218,3.228228773,3.750724959,3.635607483
"5980",1.993658575,0.828789064,1.49200508,0.94788201,1.356584691,0.578315453,2.498487317,1.498870947,2.257209155,-0.081784261,-0.519292769,1.384843703,2.218718284,0.507261666,1.27962457,0.471785385,0.480150559,1.503933059,1.881813395,2.258623409,1.406124586,1.193955926,-0.691420212,1.980278917,-0.207643988,2.019241082,2.431789616,0.863941217,2.147344275,0.136518969,-0.539068587,1.822972428,-0.128802289,1.950616546,-0.483418058,0.91194737,2.085654038,1.287103248,1.016728153,3.235290678,1.948069895,1.317987976,-1.047248567,0.395175287,1.18649006,2.740147254,0.918828771,1.239338455,2.019482685,1.245633921,1.992778853,2.041645991,-0.333429852,1.749387367,2.215487083,0.028103443,0.890444204,-0.883342381,-0.238188061,2.305242581,-0.002789421,-0.614820357,-0.236885594,0.369735772,0.656345428,0.421475905,0.636458405,1.605224591,0.662254351,1.847924195,-0.095720843,2.19318988,1.973808515,0.507331284,2.051423892,1.269197595,0.926408998,-0.810808864,-0.186250553,2.351153415,-0.279937033,0.652613198,0.641097334,-0.56118216,-2.620207769,0.691230361,0.513513666,-0.369156452,0.953397977,-0.559678701,2.296722252,0.355998443,1.370444592,2.307974554,1.165173704,2.022298246,2.488021018,0.949732734,1.192647507,-0.056554458,1.422591403,0.860689459,0.12036648,2.580445053,1.994683445,0.898315677,1.938766873,0.376083912,1.097110567,2.090535759,0.776148409,2.028278472,1.791736508,2.036628031,-0.09231486,1.734133857,0.683174031,2.096691672,0.81783687,-0.03852588,-0.600696255,0.560764947,2.549031539,-0.129281734,2.076842456,1.45689176,-1.082841198,0.450779112,1.487049364,2.113616619,0.203683291,0.811663804,2.192919873,0.675746874
"6016",2.104689887,0.828789064,2.083365352,1.386766251,2.673613986,1.495853293,2.472608686,2.207408132,1.95032046,1.475433249,1.948856067,2.044503571,2.119864897,1.571392003,2.187430872,1.143162637,1.534598344,1.906479614,2.327980792,1.877316767,2.197882653,0.831385846,1.470043211,2.480483799,1.297148164,1.770420536,2.489217896,1.621740315,1.652018986,1.423400117,1.523215691,2.308399256,1.456160211,2.160408931,0.683876687,1.582379213,2.871947344,2.370244483,1.87775174,2.723617396,2.674785392,1.672418711,0.70277318,0.526419821,1.842155552,2.68214165,2.557230531,2.415836111,2.044793773,1.913058582,2.212744537,2.423979325,0.634861288,2.674285912,2.360786637,1.79363819,1.226493408,0.216193293,0.518540788,2.42130071,2.405295317,0.318065447,2.256653879,1.400762668,1.593151602,1.571718541,0.721347303,1.800480882,1.731295995,2.470039694,-0.34725961,2.35867991,2.19946865,0.789731015,2.109722532,2.157170977,1.641841431,0.897010384,1.333123606,2.377747625,1.485597713,1.801476584,1.871877541,1.621021171,0.43868592,1.736554352,0.513513666,0.910951467,1.870935816,1.510710627,1.578493221,1.302227187,2.268999328,2.585269653,1.406181803,2.045949514,2.468257764,1.980759629,1.305858117,0.791442449,1.600378522,1.414625064,0.943488717,2.267735488,1.918734592,2.120708098,2.186148015,0.757954547,2.273608223,2.187560213,1.166938362,2.760692974,2.129431918,2.205133755,1.579452468,2.600867326,1.792798522,2.190558596,1.936018296,0.757940726,1.366136881,1.278993979,2.636117156,1.596543303,2.568532802,2.304888666,0.583421405,2.421234837,1.744207203,2.415272319,1.560376804,1.87153526,2.151989609,1.82598951
"6030",1.661388536,-0.347060771,0.935611731,0.500423033,0.75934386,-0.269681454,0.707073939,-0.15824134,1.248544294,0.074334941,-1.618828443,1.342408437,1.002681357,-2.952169953,0.673903509,0.240459839,-1.635326658,0.615578415,1.533009594,1.004866816,1.170746523,-1.490542249,-0.691420212,1.208230864,-0.462901043,0.646431818,1.409650638,-0.669490983,0.231175865,-2.185409126,-0.719640833,0.946844087,-0.917298184,0.777551837,-2.713715677,-0.283603439,1.212346043,0.830724953,-0.350054178,2.6765048,1.603624363,-0.737865259,0.248207317,-3.997142135,1.263452041,0.204094353,-1.639166682,1.919878616,1.349050842,0.930760584,0.868790136,1.575982419,-2.049636886,1.368783365,1.243868885,-0.708862151,-1.133402538,0.70162012,-1.926244055,1.693598037,0.689088283,-2.489289475,0.800589112,-0.066363342,-0.385474747,-1.476644481,-1.238010713,1.111409978,-0.152189996,1.024801957,-1.280145414,1.48775986,0.520090547,-1.242690463,1.68032974,-0.044462884,-0.55546001,-0.469771946,-0.392701431,1.822129086,0.205489794,0.035941838,-2.651684415,-0.80219026,-1.035245268,1.3654602,-1.445844349,-0.369156452,0.10540107,0.818832922,0.921977459,-0.357697371,0.913237638,0.952212864,-2.294257915,1.37022155,-0.067795137,0.333061373,0.622331782,-0.793520052,0.34983506,0.920810451,-1.258145144,1.081639196,0.796744067,-0.686646824,1.009650359,0.086577295,0.57971135,1.175783046,0.142276308,1.781060772,0.641493872,1.099092118,-0.233177396,1.525816621,-0.195519672,0.816583753,-0.839275417,-0.379562798,-0.153237278,-0.00111394,1.476717335,-1.507793357,1.466017892,-0.624028236,-3.284475059,-0.851783658,-0.700577639,0.935279378,-0.398981212,-1.16408865,0.760968991,-1.511880129
"6074",4.690924045,5.673662007,4.179065768,5.165112726,4.864110597,5.342671045,4.917127053,5.386871648,4.055899216,5.245287137,5.091486023,4.267841093,4.366175945,5.171951359,5.060234637,5.107066839,4.822282225,4.258206256,4.748781099,3.951165796,4.839945561,5.195958279,5.175695925,4.28652539,4.880965215,4.616058169,4.303593245,5.293252848,4.738459002,5.145507752,5.416495855,4.658478391,5.043230375,4.383575953,5.302235394,5.327302329,4.478303305,4.227827438,4.774883369,5.075363779,4.518059888,4.873742014,5.233100424,5.353797046,4.602145019,5.593464492,4.868627958,3.989093111,4.144747558,4.383780214,4.348259508,4.748957517,5.130272204,4.847877231,4.341216999,4.679633561,5.331483511,4.626715311,5.152944396,4.68346366,4.54627941,5.610496645,4.992945159,5.124623275,5.471042326,5.144741428,5.262720535,4.047446919,5.185816307,3.99395599,5.819800058,5.000544802,4.940020201,5.641063634,4.448690531,5.508370864,5.145936086,5.278067691,5.166602115,4.66770333,5.322947375,4.832954816,5.595293644,5.373189172,5.296666916,4.183765422,5.527613863,5.137883048,4.479281244,4.755017824,3.88795735,5.108277093,4.437862353,4.785531805,5.303173938,4.502178701,5.090865039,5.249538018,4.260932246,5.396304507,5.406239197,4.314529229,5.365370598,4.393074917,4.27152365,4.855611226,4.084268401,5.55206812,5.170555209,3.928040292,5.222404639,4.377215688,4.235226582,4.306561488,4.941876282,4.803656961,4.808836733,4.369292055,4.784465412,5.055621275,5.127224199,5.312201024,4.478401742,5.367495241,4.791297196,5.141098451,5.382991346,4.828165535,4.971847703,4.596244813,5.566375545,4.858279163,4.789604859,5.250409622
"6201",2.727322806,2.936970716,1.285554202,2.4447136,3.88756957,2.602162195,3.115158678,3.060182179,2.955653904,2.550483954,1.983207571,3.011028867,2.2931965,1.44014747,2.300088673,1.271486734,1.534598344,2.683041383,3.21339166,2.417127231,2.959722915,2.20989747,2.37353523,2.879350008,1.571587334,2.637154005,3.547830056,2.719206124,3.077879455,2.092575621,2.965925609,2.827938681,2.099003628,2.798613453,2.495737688,3.289677257,3.383688926,2.224639161,2.413245564,3.946009817,2.204706529,2.174078565,2.093232657,1.132140882,2.007892756,4.824680764,1.932375303,2.450393333,2.583008015,2.231420062,2.859512323,2.541217001,2.626823969,2.435278777,2.684441476,2.72112569,3.463532605,2.96751418,2.886824518,2.777662302,2.499710919,2.115572583,2.50387158,0.975456833,2.515747098,3.012291132,2.580748973,1.972433565,2.441040121,2.315317099,3.541193737,3.106971922,3.909417928,3.210767255,3.565253216,3.231395562,2.45074514,1.622150543,2.349802347,2.855625998,1.790452295,1.620904338,2.339270445,1.967196812,1.860918921,2.714070338,2.60339917,2.336558208,2.175790398,2.072589514,3.736301936,3.069908801,2.149535661,3.814403652,3.154202586,2.263306346,2.564473079,3.220586644,2.65475326,3.64388526,2.610795138,2.999587564,1.277907757,3.18743386,2.508023018,3.910288319,2.470877491,1.931602635,1.962568444,2.69625682,1.884208155,2.928337035,2.735152979,2.909936026,3.039841099,2.290527206,1.564529535,2.922973098,2.146785392,2.313459449,1.667792581,2.595253324,3.034458367,2.320025668,3.956627821,2.594395284,1.724513725,2.962424935,4.168416348,2.433306242,2.280759514,1.37196425,3.757562389,2.004695397
"6402",6.684873665,7.424795469,6.248316763,7.308168242,6.866795681,7.132563202,6.847412145,7.077220624,6.340600897,7.037156812,7.1507733,6.309053775,6.466645797,7.246275088,7.056981659,7.310755821,7.161614241,6.313063606,6.648131073,6.332885746,6.639692724,7.079855624,7.218946379,6.320930996,7.293924264,6.422400792,6.363846949,7.120471589,6.534956614,7.254629474,7.244988834,6.745367156,7.314577527,6.513986931,6.877447012,7.047313439,6.653380532,6.316601054,6.819343427,6.187256659,6.718945706,7.069150645,7.235208087,6.986564057,6.286108076,6.912833395,6.973497076,6.202432473,6.294041227,6.448957931,6.199017554,6.622872551,7.106987979,7.053961895,6.291665588,7.258844446,7.087378834,6.500361911,7.050717779,6.67069475,7.226768923,7.433047148,7.479166681,7.269815011,7.284869084,7.302030038,7.349870958,6.114167599,7.211114027,6.578446018,7.476259277,6.786431384,7.008454658,7.288336483,6.37706549,7.367108631,6.935010533,7.291079288,7.383098757,6.604720594,7.189840433,7.125524731,7.166258553,7.383586204,7.37461706,6.289560086,7.335151001,7.198890134,7.072723409,7.038746059,6.224829334,7.364495389,6.580860396,6.906014726,7.467847242,6.447175928,7.013288792,7.176877764,6.0847411,7.430481622,7.290730833,6.50883665,7.443912075,6.357358862,6.463612025,7.219041025,6.235039399,7.398115393,7.252968457,6.356833444,7.056197393,6.298748554,6.360089395,6.333442746,7.107357485,6.729200264,7.113259718,6.610734345,6.968574851,7.062827835,7.186018901,7.292631387,6.655230943,7.409280306,6.728877542,7.092857164,7.279102576,7.159816339,7.005246711,6.451670592,7.423324052,7.07463453,6.701490364,7.076834507
"6408",2.04229335,-0.243967278,3.051088949,-0.151653664,1.582466098,0.969105406,1.024556129,0.389246455,2.291357378,1.09271347,-0.178255851,2.436190583,2.237701387,1.135292888,1.410869103,0.671094193,0.052729336,2.427311778,1.862317219,2.417127231,1.581211292,-0.049969657,-0.08136673,2.620491278,0.849689188,2.795657827,2.446362417,0.755006846,2.728190667,0.984515875,0.502751589,2.009385553,0.481251192,2.712456809,0.456209324,0.692937588,2.19306698,2.523401271,1.630836999,2.443095563,2.366295671,1.122731685,1.274679528,1.494710961,2.574094329,1.140900527,0.400361682,2.641970934,2.77673255,2.11236739,2.859512323,1.980677974,-0.609064295,1.422222624,2.790863535,0.369140361,0.245109086,2.33167051,0.576256286,2.335144067,1.453275346,0.680635526,1.492466816,0.890567936,-0.080620166,0.618512752,0.346951788,3.028081594,0.604538853,2.866620288,0.686687722,1.950731836,1.257056142,0.252074229,2.902722162,1.484465582,0.815377686,0.639852545,-0.186250553,2.254012257,-0.486387911,1.620904338,-0.0194162,0.493265624,0.749026041,2.213457107,0.028086839,0.910951467,0.72207243,1.205856045,2.352217365,0.283848658,1.688806071,1.135659005,0.764635774,2.74005963,1.354437864,1.380367088,2.319404649,0.791442449,0.135710255,2.706980043,0.901053451,2.456930517,2.624164612,0.4508567,2.901974842,0.189670788,0.838023346,2.791940168,0.569697532,2.827496345,2.783787754,2.651077296,0.785201133,2.290527206,0.781021355,2.685689686,1.342927914,0.105864029,0.694759628,0.650962756,1.992638191,0.077169144,2.189500257,1.347957388,0.37087677,0.526727966,-0.700577639,2.966575508,0.400720138,1.157839445,1.801232861,1.046115324
