"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"13420",-1.98499772735839,1.10827474537313,-8.14198636650105,2.48001454691987e-13,3.77152701723244e-11,19.8966636177516
"9020",-2.24488844324476,-0.155721689716418,-8.14106217161004,2.49267590219386e-13,3.77152701723244e-11,19.8917240225969
"13482",-1.6191269087465,0.701694234567164,-8.13470338163733,2.5815481678294e-13,3.87232225174411e-11,19.8577426990062
"2967",-1.98444582932518,-1.46830446569403,-8.12181246323811,2.77148535010451e-13,4.12169616169389e-11,19.7888797974217
"14725",-3.01420844898951,-2.39162661875373,-8.11518540921321,2.87446636494609e-13,4.21933266748548e-11,19.7534919100953
"625",0.564673759830418,5.48683367329104,8.11324968666425,2.90525730440032e-13,4.21933266748548e-11,19.7431570744823
"4661",0.553204924173079,4.84433823748507,8.11296054650726,2.90988459826584e-13,4.21933266748548e-11,19.7416134213782
"15686",1.66857397006818,4.19711046089552,8.10317792187805,3.07082997308287e-13,4.34690933981728e-11,19.6893966802711
"1086",-2.29361543934441,-2.00776450333582,-8.10296205430348,3.07447938554272e-13,4.34690933981728e-11,19.6882446726589
"1593",0.516576207784965,6.28845260664179,8.10277637068117,3.07762195974624e-13,4.34690933981728e-11,19.6872537538779
"6681",0.546207419847907,6.66850870532836,8.10158873745018,3.09779746055944e-13,4.34690933981728e-11,19.6809160067522
"15724",-1.28267671692482,1.83034669385821,-8.0988877671954,3.14417184156617e-13,4.35770282930463e-11,19.666503528421
"10985",0.517692627942313,6.18685020325373,8.09822950867456,3.15557791087577e-13,4.35770282930463e-11,19.6629912719447
"15978",-2.49921223223601,-3.21702847235075,-8.09284110675642,3.25050429494881e-13,4.45344682929994e-11,19.6342439625833
"13057",-2.29816296782343,-0.976705386328358,-8.0870280438824,3.35609325013366e-13,4.56218926190044e-11,19.6032380313789
"13827",-2.5438837769965,-2.45955644126119,-8.08048497466321,3.47902087528294e-13,4.67813832853746e-11,19.5683470275279
"11088",1.02114310205769,3.25222518086567,8.07931940333876,3.5013834724827e-13,4.67813832853746e-11,19.56213256747
"11971",0.581264005763989,6.46123114691791,8.07714669267828,3.54345068348806e-13,4.67813832853746e-11,19.55054913669
"12694",0.518225824968534,8.20029386666418,8.07686545155993,3.54893252509738e-13,4.67813832853746e-11,19.5490498225858
"12069",0.404789589381122,4.76700513135821,8.07273364986039,3.63044536129993e-13,4.74960520952021e-11,19.5270248907785
"10883",0.544945418185313,5.6174743236194,8.06369896799792,3.81521654603297e-13,4.95408715678908e-11,19.4788775575591
"2560",-3.09097394072028,-2.19675449290298,-8.05482110262017,4.00587020473278e-13,5.16312159721114e-11,19.4315831341644
"15502",0.425136706527973,3.79874555701493,8.04799565581054,4.15885341851548e-13,5.32088599133598e-11,19.3952340543277
"11902",0.544323864914335,4.8256628708209,8.04324081163499,4.26884101212167e-13,5.42173967962898e-11,19.3699180152234
"6074",0.506433640500002,4.92978945146269,8.03144547269309,4.55431357223031e-13,5.74239537368169e-11,19.3071378652414
"10895",-3.51267555918357,-2.32053549497761,-8.02790712893397,4.64358761165058e-13,5.76597711744386e-11,19.2883111388083
"3863",0.401392605979024,5.54373520587313,8.02758591420547,4.65177751259361e-13,5.76597711744386e-11,19.2866021640901
"1115",-2.54093048400874,-1.14262951608209,-8.02677840328231,4.67242973310106e-13,5.76597711744386e-11,19.2823060236805
"2777",0.437964106610143,6.95298717001493,8.02375060027565,4.75068002829901e-13,5.82125580932414e-11,19.2661987051668
"4046",0.471693947377624,4.01352739967164,8.02074137105468,4.82973914668092e-13,5.87674553512224e-11,19.2501921952688
"7276",-2.45547458567832,-1.84912736416418,-8.00888601846941,5.15411872375434e-13,6.19243468122646e-11,19.1871513686457
"6408",-1.16792629367657,1.19906955014925,-8.00866517088498,5.16036223435538e-13,6.19243468122646e-11,19.1859773067578
"5690",0.458626282991261,4.19144780709702,8.00186420905458,5.35634951228885e-13,6.38359462423466e-11,19.1498275763614
"11243",-1.65998639529021,1.14825388755224,-7.98744356933156,5.79669653050965e-13,6.86139589325632e-11,19.0732103608983
"876",0.823162717312937,4.94168095235821,7.97784357705812,6.10957757081952e-13,7.1828817386662e-11,19.0222311227955
"4996",-1.55490176490035,1.18883703755224,-7.97377127783803,6.24731219030667e-13,7.29551893364672e-11,19.0006120667663
"15197",0.374039759711542,6.1316504021194,7.970199701132,6.37064540941471e-13,7.3781105826617e-11,18.9816543195493
"670",0.557282803031473,5.25670639215672,7.96927859256944,6.4028430918501e-13,7.3781105826617e-11,18.976765587972
"6703",0.38027651782343,6.5525249913806,7.9661098210621,6.51484720057702e-13,7.45778561118685e-11,18.9599489726611
"4489",0.488730146180072,4.30911573216418,7.95954723699591,6.75303121421717e-13,7.67991785146266e-11,18.9251286591006
"8497",0.456714870029725,7.55564860690299,7.95712257312493,6.84320223700947e-13,7.73192980025746e-11,18.9122661354491
"5787",0.562618694777972,4.4356847224403,7.95198150776129,7.03836592560585e-13,7.90113336164786e-11,18.88499786329
"3116",0.482373506618884,5.89788661328358,7.94548104065264,7.29306102387028e-13,8.13456806508609e-11,18.8505278950005
"6563",0.396060626127623,5.54524402749254,7.93755835198837,7.61587693004628e-13,8.44052602438250e-11,18.8085293269425
