"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2916",0.459445698754049,2.45500887779104,5.98899356954163,1.86010742061304e-08,2.56871977132276e-06,9.10774855414978
"15246",0.87742814496761,5.1125210741791,5.96825642133942,2.0562676327873e-08,2.81107633817476e-06,9.01256531489967
"3545",-0.331247830111331,5.55909443941791,-5.9670866800443,2.06791822578373e-08,2.81107633817476e-06,9.00720175176685
"11070",1.14483675468219,0.73663439138806,5.96401231534088,2.09884866911997e-08,2.83100518160368e-06,8.99310782742274
"4477",0.878986494483808,2.38879871872388,5.96223494600375,2.11693705122987e-08,2.83343882241536e-06,8.98496163483796
"15282",-0.477252594922063,6.2782939968806,-5.95602813007455,2.18131251551202e-08,2.87787661496791e-06,8.95652476462644
"5282",0.843329537736843,2.64370158763433,5.95461230057953,2.19626413911246e-08,2.87787661496791e-06,8.95004040550301
"5671",0.997425866251013,2.85280762157463,5.95370602181671,2.20588749630369e-08,2.87787661496791e-06,8.94589019539739
"1003",0.783575738075911,3.38938434764925,5.95273018049429,2.2162957839408e-08,2.87787661496791e-06,8.94142182972011
"15099",1.2811743481832,0.841663624104478,5.9508456651538,2.23653256888909e-08,2.88264197767928e-06,8.93279382806264
"5812",1.562066492333,-1.32432205867164,5.93496933739176,2.41437735813419e-08,3.08898279643639e-06,8.86016756792962
"1092",1.08440927413057,1.63736753440298,5.93342759866339,2.43236962994632e-08,3.0892869752603e-06,8.85312074071981
"16887",0.61832488509818,3.1415324358806,5.92994247975413,2.47352769314548e-08,3.11879578700952e-06,8.83719513127786
"7045",1.16908139130364,3.59008579158209,5.9260927773624,2.51978600615877e-08,3.15426449691818e-06,8.81960969516094
"13227",0.582049282218625,3.51064377655224,5.92185481590962,2.57169161259973e-08,3.19624528994538e-06,8.80025819569697
"5950",0.865555088385628,1.13941719055224,5.9191678673602,2.60514274479868e-08,3.20458722654848e-06,8.787993052741
"10741",-0.318619970993927,5.32919206741791,-5.91836362993239,2.61523785155106e-08,3.20458722654848e-06,8.78432255722937
"3327",0.644060899566801,2.20474061741791,5.91309301473518,2.68235332706491e-08,3.2638425098552e-06,8.76027478571359
"10933",-0.243415236138663,6.05284596096269,-5.90096621620426,2.84325804097605e-08,3.43085684050297e-06,8.70499129206779
"2202",0.47827439082085,3.36620399733582,5.89981273603878,2.85904736708581e-08,3.43085684050297e-06,8.69973619491776
"12502",1.54773307650506,1.36689034555224,5.89652056274609,2.90458669611375e-08,3.46163072002598e-06,8.6847407337475
"4074",0.779481590431173,3.32170677139552,5.88010587085461,3.14247930324218e-08,3.71966937934788e-06,8.61004523031796
"14546",0.743946788175102,1.36106194886567,5.87438443272014,3.22980920038944e-08,3.79720811397137e-06,8.58403772240984
"8979",-0.376743446107285,6.46606163266418,-5.8670216929088,3.34570123298667e-08,3.90706050026632e-06,8.5505908693623
"4391",-0.471659145778338,10.0024093791642,-5.85828993621828,3.48843651822933e-08,4.04658636114602e-06,8.51095623223886
"11779",1.10265334066599,2.82217715314925,5.85458472892227,3.55079381040593e-08,4.08003513698921e-06,8.49414806332518
"3377",0.596030687523278,6.3546774548806,5.85327686049413,3.57306475498991e-08,4.08003513698921e-06,8.4882165596303
"9927",0.663168705052632,1.97983567197015,5.85242658089034,3.58761710321465e-08,4.08003513698921e-06,8.48436074317907
"5973",0.569753417123482,3.28443054587313,5.85014909459244,3.62688274042434e-08,4.09790647294698e-06,8.47403447426973
"12523",0.707018980410932,6.40877299925373,5.84384942186242,3.73770234038171e-08,4.19587230468657e-06,8.44548343720622
"12456",0.583393459450404,2.8563504100597,5.84036132898587,3.80048382140489e-08,4.23900118541315e-06,8.42968253373942
"1431",0.644009927489879,2.0569209461194,5.8328366255018,3.93946177585215e-08,4.36602770062595e-06,8.39561454692227
"2523",0.602075824432187,3.34715384225373,5.8262206510574,4.06576423147589e-08,4.47748719162535e-06,8.36568182818107
"5753",0.769071473197369,2.50363853755224,5.81952993281707,4.19752945684879e-08,4.57636178139573e-06,8.33543097779485
"12245",-0.526899073198381,4.14466590712687,-5.81899971044693,4.20814876450182e-08,4.57636178139573e-06,8.33303453754838
"12029",-0.35800096708401,4.07292405270149,-5.81693384214118,4.24977584904453e-08,4.59292545176241e-06,8.32369866443446
"8640",0.777432629665993,1.65051319836567,5.81177761062524,4.35544280093171e-08,4.67806819359332e-06,8.3004055218491
"13004",0.296520760023282,3.76063181691045,5.80898111644431,4.41382441909396e-08,4.71168987068925e-06,8.28777745427798
"4035",1.09747560881377,2.87285013564925,5.80437449738843,4.51167247297626e-08,4.78677445303579e-06,8.266983156028
"5467",0.664483948549595,3.95623046607463,5.80123199883595,4.57963831926256e-08,4.82943677304052e-06,8.25280341506068
"7026",0.793726783482792,5.88347837407463,5.79990742475291,4.60858592510956e-08,4.83068645162086e-06,8.24682794503503
"8299",0.811830408873483,2.06376225373134,5.78906714619366,4.85233087108589e-08,5.05572198544279e-06,8.19795476894033
"10283",-0.386816720841094,6.30660464289552,-5.76870825366976,5.34472185041496e-08,5.53560477364407e-06,8.10631160179097
"2564",0.591027611629555,1.69597895865672,5.76490790872283,5.44191138155426e-08,5.58946863506131e-06,8.08922574559653
"10424",0.649247861888661,6.72319628516418,5.76417027983461,5.46097510322082e-08,5.58946863506131e-06,8.08591022766715
"2917",0.556865627011135,2.24783816192537,5.75398027888951,5.73112477251296e-08,5.83167082115353e-06,8.04013338524608
"1694",0.490412229141698,4.12440082251493,5.74832186862498,5.88674641230196e-08,5.95519695197989e-06,8.01473450816335
"9848",-0.295090830012144,5.05752587246269,-5.73680148476978,6.21649228822115e-08,6.25242576965595e-06,7.96306851945027
"10394",0.512676816457488,3.20855313238806,5.73505606704713,6.26800450167576e-08,6.26800450167576e-06,7.95524609754353
"15515",0.800879566363361,1.2635527391791,5.7314982797117,6.37430316292764e-08,6.33787857342519e-06,7.9393055476421
"2707",1.16408108422267,-1.01539777593284,5.72933370211215,6.43983783848021e-08,6.36665786304294e-06,7.92961008710428
"15909",1.3317772228502,-0.92336890319403,5.72347871843338,6.62042827821575e-08,6.50821762943244e-06,7.9033956041928
"8981",-0.468227106035423,10.3306774370597,-5.72081080775463,6.70435341545639e-08,6.52709193642893e-06,7.89145584203789
"4406",0.561925780439271,3.86537359184328,5.72048567879917,6.7146520495447e-08,6.52709193642893e-06,7.89000101013719
"13293",0.762438462560731,7.95473403147761,5.71229168661331,6.97937881272403e-08,6.7467328522999e-06,7.85335209478161
"13162",0.764471903807693,2.64720632996269,5.71009023089598,7.05222725772289e-08,6.77948918698222e-06,7.84351104531652
"8847",-0.473361511540486,3.44346277760448,-5.70410694841867,7.25400378153455e-08,6.9351464724561e-06,7.81677567035285
"1138",0.466740079396762,4.00202190450746,5.70252124902845,7.30841993021424e-08,6.94586198344318e-06,7.80969300666368
"12629",0.542071012719635,2.26697958416418,5.7011253000795,7.35665519972108e-08,6.94586198344318e-06,7.8034588478903
"11796",0.545538107611334,4.99496771925373,5.70031007916739,7.38496820078729e-08,6.94586198344318e-06,7.79981857787008
"3909",0.762380685205467,7.49234724668657,5.69822909858568,7.45772641119891e-08,6.97658277176672e-06,7.79052761456667
"9237",1.15471191345243,0.839584812283582,5.67787031850509,8.20760206173705e-08,7.63702010022592e-06,7.69973823494797
"9455",-0.654563436358299,5.76631838424627,-5.67603387183475,8.27876595495236e-08,7.66226210724314e-06,7.69155818264661
"676",-0.220789078924091,5.27675734811194,-5.67179365426089,8.44539390706213e-08,7.70526132373469e-06,7.67267709239256
"16376",0.73312411773077,5.09612691054478,5.6712734265058,8.46606210900793e-08,7.70526132373469e-06,7.67036117219645
"7649",0.68018681309413,1.64764711979104,5.67104917178624,8.47498682445147e-08,7.70526132373469e-06,7.66936288700421
"12820",0.987817994439273,2.17695484360448,5.67036286197989,8.50235732274172e-08,7.70526132373469e-06,7.66630787863345
"5263",0.750800837914984,5.17951353125373,5.66552653464625,8.69770233099398e-08,7.82140172256614e-06,7.64478593830383
"3331",-0.315503881973685,6.15337900335075,-5.66497117201903,8.72041341481512e-08,7.82140172256614e-06,7.64231524510777
"12895",0.429489031721659,3.94982538603731,5.66050164008218,8.9053173582007e-08,7.9462831811637e-06,7.62243650202532
"12623",-0.542179323152833,5.62830778773881,-5.65856126384053,8.98678029718569e-08,7.97723987092453e-06,7.6138093863853
"8306",-0.395893399207489,8.61590253322388,-5.65712146612472,9.04769848127513e-08,7.97723987092453e-06,7.60740904040069
"14566",0.844228291364372,3.73923634593284,5.65641941614494,9.07754881863826e-08,7.97723987092453e-06,7.60428856514666
"15211",-0.709005412221657,6.92627819047015,-5.65519222460002,9.12995928293978e-08,7.98297947352524e-06,7.5988344955119
"3569",0.870701072917004,-0.00960294210447761,5.64246871878829,9.69110982455214e-08,8.41647936844e-06,7.5423286218669
"9359",0.636696189261133,1.58431031893284,5.64177878261,9.72248478768069e-08,8.41647936844e-06,7.53926675742927
"2105",0.667821564017206,2.66874277445522,5.63776102460588,9.90717809051068e-08,8.53390587994484e-06,7.52144084042324
"6201",0.719665872171052,2.61235822725373,5.63367631620412,1.00984684556946e-07,8.6558301048811e-06,7.5033257099178
