"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"13668",-1.42837719227751,4.78709369799254,-9.67895660453271,4.2804489183226e-17,5.95838489430506e-15,28.3483746116744
"6703",0.499432073937803,6.5525249913806,9.67702866156936,4.32803672511119e-17,5.97681262039164e-15,28.3375555569318
"3817",-1.51363021941507,4.77330071408955,-9.67496842864627,4.37947314351228e-17,6.00022304701683e-15,28.3259945049217
"1187",0.575133207715313,5.63208866726866,9.66904271106666,4.53083975834177e-17,6.15911029649584e-15,28.2927443504962
"13006",-1.2181552641244,1.93997496883582,-9.66266050869788,4.69970683332095e-17,6.33913944959569e-15,28.2569363977654
"625",0.726797114404303,5.48683367329104,9.65893505916844,4.80116476653972e-17,6.42617437983009e-15,28.23603614724
"11615",0.543895814224881,5.96906324858209,9.65659294566428,4.86606446924628e-17,6.46332227212865e-15,28.2228972474708
"2968",-1.6287064076878,0.492494102470149,-9.64772479945089,5.11982628725784e-17,6.74886192411261e-15,28.1731529183292
"11163",0.588183819367222,6.04010123592537,9.64082628873375,5.32631654426543e-17,6.96826374964049e-15,28.1344619945285
"12492",0.619900998651916,6.05539106279851,9.61656140106181,6.12084943397232e-17,7.94796866799391e-15,27.9984058066522
"7357",0.684380546423447,6.88923395497015,9.6072988930836,6.45439704777771e-17,8.31900063935793e-15,27.9464845730324
"5066",0.793322721135168,6.7986995389403,9.59993252816136,6.73255260199502e-17,8.61370700549363e-15,27.9051981066942
"11785",0.563818448468906,8.38675440820149,9.59496890634504,6.92668850032346e-17,8.7714179368223e-15,27.8773813167515
"9157",0.585366660066985,6.46390342007463,9.59373605749259,6.97576649530448e-17,8.7714179368223e-15,27.8704726397642
"958",0.611241453686603,5.09313604538806,9.59293164763219,7.00797569102431e-17,8.7714179368223e-15,27.8659649421675
"7810",-0.800001497581338,3.62801711967164,-9.59170288680528,7.05746270778805e-17,8.7714179368223e-15,27.859079416687
"1829",0.416177203312201,4.29583394878358,9.57855511101215,7.60928712156911e-17,9.39018410746826e-15,27.7854133146057
"6560",-1.23329695992942,5.84660326363433,-9.57009717087886,7.98680346368307e-17,9.78664649775249e-15,27.7380330041964
"10026",-1.7482776324378,1.95707724930597,-9.56141561607016,8.39372699632588e-17,1.01829384822243e-14,27.6894073792699
"5045",-1.28134427258492,7.34254213828358,-9.55959714385826,8.4815465368014e-17,1.01829384822243e-14,27.6792230138119
"10931",0.574037313096891,4.96116028833582,9.5595099142343,8.48578206852023e-17,1.01829384822243e-14,27.6787344919997
"11089",0.587826022119619,5.36313152603731,9.55665740722303,8.62545685607815e-17,1.02796540613534e-14,27.6627596955351
"1377",0.560355751818188,6.15311234983582,9.55243981393881,8.83618459207948e-17,1.04277625499992e-14,27.6391415401694
"8279",-1.09568736308133,6.6271162229403,-9.55178042394544,8.8695911344821e-17,1.04277625499992e-14,27.6354491741999
"12265",0.697400654627991,6.7063991138209,9.54668644475937,9.13194599344353e-17,1.0538740854111e-14,27.6069260419542
"7981",0.563854557281106,6.11638938802239,9.54657883960246,9.13757061952007e-17,1.0538740854111e-14,27.606323547699
"11148",0.561101786415074,4.78131580801493,9.54642364449256,9.14568890213077e-17,1.0538740854111e-14,27.6054545936026
"9094",0.543967628184213,4.98695637831343,9.53968170064978,9.50538998085542e-17,1.08229499440873e-14,27.5677080632485
"5257",0.724851838880383,6.79071284372388,9.53947327776632,9.51673184738711e-17,1.08229499440873e-14,27.5665412263406
"9600",0.422135209324164,5.39654791189552,9.53822906160175,9.5847202930435e-17,1.08294891622699e-14,27.5595756843938
"8801",-1.24476984962919,2.19052091757463,-9.52812241725574,1.0155230877199e-16,1.14000656298879e-14,27.503001081983
"803",0.49834616335646,6.14335625923881,9.52562885386986,1.03011206446102e-16,1.14897114882191e-14,27.4890442989127
"16763",-1.65457612327273,4.12700300373881,-9.52200679621129,1.05167642809281e-16,1.16371533158655e-14,27.4687723219496
"2326",0.524528309453351,6.23476258498507,9.52117248589041,1.05670702523376e-16,1.16371533158655e-14,27.4641030333429
"9646",-0.781460908927034,2.2990949311194,-9.51816605861032,1.07503451405927e-16,1.17645286444222e-14,27.4472778977041
"4747",0.550717133008378,5.7454267596791,9.51592267295013,1.08891656592805e-16,1.18419676544675e-14,27.4347236422833
"2999",-0.827629285989233,3.59563713508955,-9.51474716793113,1.0962617862851e-16,1.18477981871806e-14,27.4281455810818
"10697",0.503925494202156,4.0198667730597,9.51283171752674,1.10833656630783e-16,1.19043557121952e-14,27.4174271301565
"5263",-1.30748990488876,5.17951353125373,-9.50808090697302,1.13886043679855e-16,1.21571604909783e-14,27.3908442380997
"1789",-1.13389600611244,6.91482062034328,-9.50394294036267,1.1661287757707e-16,1.23591497068909e-14,27.3676923751655
"9208",0.53018353500598,7.8460107550597,9.50278767341383,1.1738573002097e-16,1.23591497068909e-14,27.3612289892586
"3169",-1.07666250407536,1.76835823220149,-9.50181354193091,1.18041372657748e-16,1.23591497068909e-14,27.3557791114166
"607",0.628326842721293,6.33780335164925,9.50095915460581,1.18619425347746e-16,1.23591497068909e-14,27.3509992353293
"13137",0.584113042023923,6.69070865204478,9.49104508335342,1.25536923122818e-16,1.30020384662919e-14,27.2955404323671
"10464",0.70443455339354,5.36591479523134,9.48928367405761,1.26807349987951e-16,1.30559046733157e-14,27.2856882699914
"7173",0.538774626936603,5.80473068606716,9.48718701249338,1.28336296791822e-16,1.31355974363394e-14,27.273961349754
"5467",-1.12721729027512,3.95623046607463,-9.48379976651877,1.30845294565403e-16,1.32639240582657e-14,27.2550169824622
"10561",0.522001806525116,6.05980289497015,9.48343997959741,1.31114651610443e-16,1.32639240582657e-14,27.2530048178518
"5208",0.510090311375598,4.97659214391045,9.48184971748104,1.32311848939263e-16,1.33076657314634e-14,27.2441111909023
"3612",0.492839672433014,5.75255296066418,9.47687591264648,1.36127069572424e-16,1.36127069572424e-14,27.2162966324398
"10729",0.660548631068184,4.94448400342537,9.47405842133217,1.38336712794839e-16,1.37546217293154e-14,27.2005417859011
"8703",0.710621471075361,6.65228580022388,9.46913953816261,1.42280426441459e-16,1.40663603413716e-14,27.173038385459
"3909",-1.31447540842224,7.49234724668657,-9.46802686930099,1.43187937209667e-16,1.40761023019672e-14,27.166817373325
"684",0.518378468605262,4.67857786291791,9.46322256406041,1.47173112875211e-16,1.43508995748671e-14,27.1399576616596
"11445",-1.37825053169856,6.34315178346269,-9.46267673267912,1.47632817465587e-16,1.43508995748671e-14,27.1369062050763
"3419",0.511420802934214,5.85966510003731,9.46007440971756,1.49844275147217e-16,1.44849465975643e-14,27.1223584197395
"8947",0.525117198973689,6.48471939746269,9.45002423479507,1.58699348936458e-16,1.52561805054938e-14,27.0661816335535
"10523",0.602529067040672,6.79924253302239,9.44830210900923,1.60268200537232e-16,1.53223444469661e-14,27.0565566675775
"2332",0.609389406600478,6.9515145399403,9.44682065827781,1.6163016094097e-16,1.53681136632397e-14,27.0482770898217
"3732",0.712555706275118,5.85565485324627,9.44325280400787,1.64957774954339e-16,1.5599267848943e-14,27.0283379233881
"15197",0.478261940250003,6.1316504021194,9.42618745356699,1.81843081321015e-16,1.71030789999225e-14,26.9329862084115
"4719",0.637641902430624,5.04754082526119,9.41940270516925,1.8902530818842e-16,1.76830127014974e-14,26.8950855877126
"10678",0.649504510587327,7.09365763726866,9.41727474556359,1.91335655566958e-16,1.78034246356421e-14,26.8831995228905
"1230",0.583407712959334,7.19572896070149,9.41162582933134,1.97606174322415e-16,1.82890820915426e-14,26.851648989504
"2498",0.514051528257182,6.05213781905224,9.403201665105,2.07339773035846e-16,1.90884235493319e-14,26.8046045606845
"10741",0.525053547649524,5.32919206741791,9.39877479506567,2.12644792156972e-16,1.94737862291122e-14,26.7798860130254
"15941",0.471214804799048,6.59168841402239,9.39355420113284,2.19075068381925e-16,1.98578148572056e-14,26.7507382998756
"7175",-1.49938614541268,6.7303571274403,-9.39351768970113,2.19120715665717e-16,1.98578148572056e-14,26.7505344592634
"11661",0.446664761049044,4.46549876488806,9.39173675174891,2.21358823901387e-16,1.9956702258467e-14,26.7405917950255
"1995",0.629201187374402,6.39699358571642,9.39033091016526,2.23141626413887e-16,2.00137335031012e-14,26.7327434774965
"10613",0.477777464171054,4.96053283815672,9.38873297588138,2.25185411600586e-16,2.00934674966677e-14,26.7238230417489
"15479",0.5195308729067,4.42394511106716,9.38142610085044,2.34771310280291e-16,2.08419428514135e-14,26.68303619497
"2915",-0.836292693855262,2.22664469888806,-9.37930957768693,2.37623182381282e-16,2.09880374286006e-14,26.6712229171006
"278",0.433188409794262,5.51804808371642,9.3761861671754,2.41894953779894e-16,2.12574353321725e-14,26.6537906622173
"8249",0.630927136465314,5.07559194923134,9.37261988993073,2.46866069060659e-16,2.15852743801782e-14,26.6338880391958
